n,int
450,1.93382
450,2.0176
450,2.08043
450,2.08043
450,2.03156
450,1.9059
450,1.99666
450,1.99666
450,2.0176
450,1.86401
450,2.02458
450,1.96175
450,2.14326
450,1.91986
450,1.87099
450,2.16421
450,2.00364
450,1.91288
450,1.95477
450,1.99666
450,1.9059
450,1.93382
450,1.92684
450,1.98269
450,2.07345
450,2.11534
500,1.96664
500,1.99177
500,1.99177
500,2.10487
500,1.82212
500,2.03575
500,1.93522
500,1.9415
500,1.91009
500,2.04204
500,2.04832
500,1.95407
500,2.02319
500,1.98549
500,2.07973
500,2.01062
500,2.04832
500,1.9415
500,2.02319
500,1.96035
500,2.0169
500,1.9415
500,1.89752
500,2.0923
500,2.04204
500,2.07973
500,1.99805
500,1.88496
500,2.06088
500,2.06088
500,1.96035
500,2.02319
500,2.03575
500,1.99805
500,2.02319
500,1.97292
500,1.90381
500,1.96035
500,2.02319
500,1.95407
500,2.03575
500,1.94779
500,1.97292
500,2.02319
500,1.98549
500,2.10487
500,1.96664
500,1.92265
500,1.89124
500,1.97292
550,1.88496
550,1.92494
550,1.94208
550,1.94208
550,1.91352
550,1.94208
550,2.12486
550,2.02204
550,1.9535
550,1.93636
550,1.90209
550,2.03347
550,2.07916
550,2.03347
550,2.00491
550,2.06774
550,1.91923
550,2.03347
550,1.95921
550,2.03918
550,1.94779
550,2.07916
550,2.02204
550,2.03347
550,2.12486
550,2.00491
550,1.8564
550,1.98206
550,2.06203
550,1.94779
550,2.06774
550,1.94779
550,1.99348
550,2.10201
550,2.06774
550,1.96492
550,1.9535
550,2.01062
550,1.89638
550,1.9535
550,2.01062
550,1.9992
550,1.91923
550,1.98777
550,2.07345
550,2.01062
550,1.85068
550,2.01633
550,2.00491
550,1.9992
600,1.82736
600,1.8483
600,1.96873
600,2.06822
600,2.00538
600,2.00538
600,1.99491
600,2.07869
600,1.83783
600,2.02109
600,1.9792
600,2.07869
600,2.05774
600,2.03156
600,1.96873
600,1.92684
600,1.99491
600,1.93208
600,1.9792
600,2.02633
600,1.98968
600,2.02109
600,1.96873
600,1.87972
600,1.90066
600,2.07345
600,2.00015
600,2.02109
600,2.07869
600,1.8483
600,1.9792
600,1.95826
600,1.9635
600,1.94779
600,1.98968
600,2.00015
600,1.93732
600,1.99491
600,1.95826
600,1.9792
600,1.98444
600,2.02109
600,2.02633
600,1.92161
600,1.90066
600,2.01062
600,2.02109
600,1.95302
600,1.86401
600,1.96873
650,2.01062
650,1.90912
650,2.00579
650,1.89946
650,1.91395
650,2.17495
650,1.92845
650,1.98162
650,1.99612
650,1.94779
650,2.00095
650,1.96229
650,2.03962
650,2.04445
650,2.01545
650,1.90429
650,1.77862
650,2.00095
650,2.07828
650,2.00579
650,1.91879
650,1.88979
650,2.07345
650,1.93329
650,1.98162
650,2.04445
650,1.96229
650,1.91879
650,1.95745
650,2.01545
650,1.87046
650,2.01545
650,1.89946
650,2.01062
650,1.92362
650,2.10245
650,2.09278
650,2.05412
650,2.02995
650,2.05412
650,2.01062
650,2.10245
650,1.98645
650,1.93812
650,2.12178
650,2.04929
650,1.95262
650,2.07345
650,2.09278
650,1.87529
700,1.9074
700,1.81764
700,1.97023
700,2.03755
700,2.00164
700,1.93881
700,2.05101
700,1.97023
700,2.08243
700,1.92535
700,2.11833
700,1.93432
700,2.00164
700,1.9074
700,1.88047
700,2.07794
700,2.02408
700,1.93881
700,1.88496
700,1.96125
700,2.08243
700,2.02857
700,1.91637
700,1.97023
700,1.95676
700,2.0196
700,1.93881
700,1.95228
700,1.9792
700,1.95228
700,1.99267
700,2.01511
700,1.98818
700,1.94779
700,1.98818
700,2.06896
700,1.95676
700,2.08692
700,2.04204
700,2.00613
700,2.04204
700,2.0196
700,1.91188
700,2.08243
700,1.99716
700,2.03755
700,1.96125
700,1.96125
700,1.90291
700,1.97472
750,1.98968
750,1.9436
750,1.96035
750,2.00224
750,2.01481
750,1.9813
750,2.00224
750,2.0567
750,1.9436
750,2.00643
750,2.0567
750,1.97711
750,1.95198
750,2.03994
750,2.02737
750,1.88914
750,1.99805
750,1.99386
750,2.09858
750,1.9436
750,2.00643
750,2.03156
750,1.96035
750,2.01481
750,1.95198
750,2.01481
750,1.88496
750,1.91847
750,2.11953
750,1.92265
750,1.92265
750,2.04832
750,1.98968
750,1.9436
750,2.02319
750,2.00643
750,1.98549
750,1.96873
750,1.94779
750,2.03156
750,2.11115
750,2.01062
750,1.91428
750,1.96873
750,2.00643
750,1.98968
750,2.04832
750,1.95198
750,1.99386
750,1.98549
800,2.11665
800,1.96742
800,1.9203
800,2.01847
800,1.99884
800,1.97528
800,1.99491
800,1.97528
800,2.04596
800,2.0656
800,2.00277
800,2.01062
800,1.97528
800,1.92815
800,2.04596
800,2.01062
800,2.03418
800,1.94386
800,1.99491
800,2.03025
800,2.02633
800,2.02633
800,2.04989
800,2.01062
800,2.07738
800,2.05382
800,1.95171
800,1.92423
800,2.01455
800,1.97528
800,2.04204
800,1.99884
800,2.04204
800,2.07738
800,1.95957
800,2.01847
800,1.98313
800,2.06952
800,2.01062
800,2.08523
800,1.99884
800,1.94779
800,2.07345
800,2.00277
800,2.04204
800,1.95564
800,1.9792
800,1.99491
800,2.08131
800,2.06167
850,2.05497
850,2.01801
850,1.98844
850,2.00323
850,1.92931
850,2.02171
850,2.07345
850,1.98844
850,2.01432
850,2.04019
850,2.00323
850,1.94779
850,1.98844
850,1.89604
850,2.01432
850,1.92931
850,1.95518
850,1.99584
850,1.95148
850,2.00323
850,2.04019
850,2.01801
850,1.97736
850,2.01062
850,2.05128
850,2.04019
850,2.00692
850,2.00692
850,2.05497
850,2.01801
850,1.97736
850,2.01062
850,2.00323
850,1.99584
850,2.08824
850,1.99214
850,2.01062
850,1.98105
850,1.95518
850,2.04758
850,2.0291
850,2.00692
850,1.94779
850,1.98475
850,1.96996
850,2.05497
850,2.00692
850,1.90344
850,1.99584
850,1.98475
900,1.97222
900,2.06647
900,1.89194
900,1.94779
900,2.01411
900,1.99666
900,1.96873
900,1.98968
900,1.9059
900,1.99666
900,2.06298
900,1.91288
900,1.97222
900,2.05949
900,2.04204
900,2.01411
900,1.93732
900,1.94081
900,1.96175
900,2.01062
900,2.02109
900,2.00713
900,1.92335
900,2.03505
900,2.03854
900,2.02807
900,2.02109
900,2.00364
900,1.95477
900,1.98618
900,2.06647
900,1.94779
900,1.90241
900,1.96873
900,1.95477
900,1.98269
900,1.94779
900,2.00713
900,2.02807
900,2.02109
900,2.06298
900,2.03854
900,2.0944
900,2.00015
900,2.06996
900,2.08741
900,1.98269
900,2.01411
900,1.9792
900,2.10138
950,2.0503
950,1.95771
950,1.96763
950,1.98747
950,2.0007
950,2.01393
950,2.09991
950,2.00401
950,1.97424
950,2.01062
950,1.98747
950,2.01723
950,2.08337
950,2.03377
950,1.95771
950,2.00731
950,1.95771
950,1.98416
950,1.98747
950,1.96102
950,1.94117
950,1.97755
950,2.04369
950,2.06022
950,1.93787
950,1.97424
950,1.98747
950,1.95771
950,1.91802
950,1.96763
950,2.0007
950,1.97094
950,2.01062
950,2.03046
950,2.02054
950,2.03046
950,1.94448
950,1.94448
950,2.0007
950,2.03707
950,1.98747
950,2.0007
950,2.01062
950,2.04038
950,1.92795
950,1.97094
950,1.94779
950,2.047
950,2.03377
950,2.02054
1000,1.96978
1000,1.99177
1000,2.10173
1000,1.98234
1000,1.92894
1000,2.01376
1000,1.99177
1000,2.10801
1000,1.9258
1000,1.98549
1000,1.98549
1000,1.99805
1000,2.0546
1000,2.07973
1000,1.94779
1000,2.06717
1000,2.00748
1000,2.02633
1000,2.04204
1000,1.98549
1000,2.06403
1000,1.99177
1000,1.95721
1000,1.9792
1000,2.02633
1000,1.98234
1000,2.05774
1000,2.04204
1000,1.99805
1000,1.94465
1000,1.99805
1000,1.97292
1000,2.01062
1000,2.03261
1000,1.97292
1000,1.97606
1000,2.05146
1000,2.07659
1000,2.02319
1000,2.03261
1000,1.96035
1000,2.08602
1000,1.95407
1000,2.08288
1000,2.02947
1000,2.03575
1000,2.05774
1000,2.04518
1000,1.99177
1000,1.8881
1050,2.02558
1050,1.87299
1050,1.95976
1050,1.96873
1050,1.98968
1050,2.00164
1050,1.96574
1050,1.94779
1050,1.96574
1050,2.05251
1050,2.03156
1050,2.04952
1050,2.07046
1050,2.03156
1050,1.95976
1050,1.93582
1050,2.08841
1050,1.99566
1050,2.03456
1050,1.98668
1050,2.00164
1050,2.02259
1050,1.95377
1050,1.97771
1050,2.04054
1050,2.02259
1050,1.98668
1050,2.04652
1050,1.95676
1050,2.02558
1050,1.93881
1050,1.96574
1050,1.96873
1050,1.96574
1050,1.9448
1050,1.97472
1050,1.96574
1050,1.9448
1050,2.03456
1050,1.99865
1050,1.99566
1050,2.07644
1050,1.91188
1050,1.95676
1050,1.98369
1050,1.95976
1050,1.95377
1050,2.02558
1050,2.03456
1050,1.9807
1100,1.96207
1100,2.10772
1100,1.99634
1100,1.96778
1100,2.04204
1100,2.00776
1100,1.95636
1100,1.89067
1100,1.93351
1100,1.96492
1100,1.9792
1100,2.02204
1100,1.99348
1100,1.96207
1100,1.93922
1100,1.94208
1100,1.97349
1100,2.03061
1100,1.98206
1100,1.9535
1100,1.93636
1100,2.05346
1100,1.96207
1100,2.04489
1100,1.99634
1100,1.98492
1100,1.98206
1100,1.98206
1100,1.93351
1100,1.9792
1100,1.97349
1100,2.03061
1100,2.12486
1100,1.94779
1100,1.97635
1100,2.01348
1100,1.9792
1100,2.05917
1100,1.9992
1100,2.01062
1100,2.01633
1100,1.97064
1100,2.02776
1100,2.02204
1100,2.09344
1100,1.95064
1100,2.06203
1100,2.05346
1100,1.9078
1100,1.97635
1150,2.00242
1150,2.13355
1150,1.90135
1150,1.97784
1150,1.94232
1150,2.02428
1150,1.97511
1150,1.9833
1150,1.98876
1150,1.89861
1150,2.05433
1150,2.07891
1150,1.97237
1150,1.99696
1150,1.96691
1150,1.94779
1150,1.95598
1150,1.99696
1150,1.93413
1150,1.97784
1150,1.94779
1150,1.94779
1150,1.93413
1150,2.05979
1150,2.00516
1150,1.95052
1150,1.92047
1150,1.88769
1150,2.00242
1150,1.90408
1150,2.04886
1150,1.97511
1150,2.02701
1150,1.95871
1150,1.92593
1150,1.9833
1150,1.9915
1150,1.92047
1150,2.03794
1150,1.96691
1150,2.0434
1150,2.00789
1150,1.94779
1150,1.95052
1150,2.08984
1150,1.96145
1150,1.99969
1150,1.96418
1150,1.91501
1150,1.99969
1200,2.01062
1200,1.96611
1200,1.98968
1200,2.01324
1200,2.01586
1200,1.98182
1200,1.99491
1200,2.03156
1200,1.97397
1200,1.98444
1200,1.97659
1200,2.03418
1200,2.08916
1200,1.95041
1200,2.02633
1200,2.02633
1200,1.97135
1200,1.94517
1200,1.93993
1200,2.02109
1200,2.04204
1200,2.07083
1200,2.03942
1200,2.01847
1200,2.0368
1200,1.98706
1200,2.03156
1200,1.92161
1200,1.9635
1200,2.06822
1200,2.02371
1200,1.98706
1200,2.0368
1200,2.01847
1200,2.0656
1200,2.09701
1200,2.06298
1200,2.00538
1200,1.9792
1200,1.9792
1200,1.96611
1200,1.99491
1200,2.008
1200,1.96873
1200,1.99753
1200,2.01586
1200,2.02371
1200,1.96088
1200,2.07083
1200,1.99753
1250,2.01816
1250,2.0257
1250,2.01062
1250,1.96538
1250,1.99554
1250,2.0835
1250,2.01565
1250,1.95533
1250,1.8749
1250,1.98549
1250,2.04581
1250,1.96287
1250,1.92265
1250,2.01816
1250,2.02067
1250,1.98549
1250,1.91511
1250,2.05334
1250,1.95281
1250,1.95533
1250,1.98549
1250,1.89752
1250,1.90506
1250,1.988
1250,1.99303
1250,1.91511
1250,2.00057
1250,1.91511
1250,2.02319
1250,1.94779
1250,1.97041
1250,2.04581
1250,2.03073
1250,2.00057
1250,2.01816
1250,2.09607
1250,1.96035
1250,2.04078
1250,1.97041
1250,1.96035
1250,1.99805
1250,1.99554
1250,2.00057
1250,1.96538
1250,2.05083
1250,2.02067
1250,1.99554
1250,1.93271
1250,2.00811
1250,2.09858
1300,2.06137
1300,1.9792
1300,1.98645
1300,1.99612
1300,1.98162
1300,1.97195
1300,2.00095
1300,1.94295
1300,1.95745
1300,2.01062
1300,1.92362
1300,2.04445
1300,2.04204
1300,2.10487
1300,2.05653
1300,2.01545
1300,1.94054
1300,2.05412
1300,2.02512
1300,2.02512
1300,1.94054
1300,2.0517
1300,2.03237
1300,2.00095
1300,1.97679
1300,1.9647
1300,2.09037
1300,1.95504
1300,2.03962
1300,2.01062
1300,1.95262
1300,2.00579
1300,2.00095
1300,2.01304
1300,2.02754
1300,2.01062
1300,2.00337
1300,1.9792
1300,1.98404
1300,2.0662
1300,1.94054
1300,2.01304
1300,2.09037
1300,1.97679
1300,2.06378
1300,1.94779
1300,1.92362
1300,1.9792
1300,1.9937
1300,1.97679
1350,1.98735
1350,1.98502
1350,1.99898
1350,1.89659
1350,1.97106
1350,1.94546
1350,1.99666
1350,1.96175
1350,2.03854
1350,2.03622
1350,1.9664
1350,1.97804
1350,2.01993
1350,2.01062
1350,2.03156
1350,1.96873
1350,1.97804
1350,2.02225
1350,1.95011
1350,1.98735
1350,2.08043
1350,2.0176
1350,1.94546
1350,1.99433
1350,1.95942
1350,2.0176
1350,1.98037
1350,2.05251
1350,1.99433
1350,2.0176
1350,1.97339
1350,1.97804
1350,1.99666
1350,2.01295
1350,1.992
1350,1.95011
1350,1.98037
1350,2.05018
1350,1.97571
1350,2.00829
1350,2.00597
1350,1.91288
1350,2.03389
1350,1.97804
1350,2.02691
1350,2.02924
1350,1.98269
1350,2.01062
1350,2.02691
1350,1.95244
1400,2.07121
1400,2.02408
1400,1.98369
1400,1.98145
1400,2.04877
1400,1.98145
1400,1.94106
1400,2.01062
1400,1.99267
1400,2.03755
1400,1.99042
1400,2.06448
1400,2.06223
1400,1.97472
1400,2.03755
1400,1.97472
1400,2.04204
1400,1.94779
1400,2.04877
1400,1.96125
1400,1.9635
1400,2.12506
1400,1.96125
1400,2.04428
1400,1.9635
1400,2.03306
1400,2.01286
1400,1.99491
1400,2.00838
1400,2.06672
1400,2.02184
1400,2.03979
1400,2.03755
1400,1.98145
1400,1.97472
1400,1.92535
1400,1.99491
1400,1.99491
1400,2.00838
1400,2.00613
1400,2.01735
1400,1.97696
1400,2.01286
1400,2.03755
1400,1.94779
1400,1.99716
1400,1.99491
1400,2.02857
1400,2.00838
1400,1.99716
1450,1.98462
1450,1.99762
1450,1.94562
1450,2.02362
1450,1.97595
1450,2.07778
1450,1.96729
1450,1.98679
1450,2.04529
1450,1.93045
1450,2.00412
1450,1.98462
1450,1.98245
1450,1.99545
1450,1.98029
1450,1.99762
1450,1.98462
1450,2.03012
1450,1.93479
1450,1.88062
1450,1.97812
1450,1.98679
1450,2.03012
1450,1.96295
1450,1.98895
1450,2.06912
1450,1.98029
1450,1.97595
1450,2.02362
1450,1.98029
1450,2.01929
1450,2.05828
1450,2.01929
1450,1.98679
1450,2.01712
1450,2.01495
1450,1.98462
1450,2.05178
1450,2.01279
1450,1.91962
1450,1.91962
1450,1.98462
1450,1.97595
1450,2.04312
1450,1.99545
1450,1.96295
1450,2.00845
1450,2.03229
1450,1.98029
1450,1.90446
1500,2.00015
1500,1.98968
1500,1.97083
1500,1.97711
1500,1.98758
1500,2.03994
1500,1.97501
1500,2.07345
1500,2.06717
1500,1.98758
1500,1.95198
1500,1.98549
1500,1.99386
1500,1.98968
1500,2.00434
1500,1.98549
1500,1.99386
1500,1.97501
1500,1.92265
1500,1.9436
1500,2.00852
1500,1.98339
1500,1.99177
1500,2.01481
1500,1.98758
1500,2.01481
1500,2.02737
1500,1.99596
1500,2.06088
1500,1.97711
1500,2.03366
1500,2.03575
1500,2.04832
1500,1.96035
1500,2.07345
1500,2.0169
1500,2.12791
1500,1.99177
1500,2.00015
1500,1.99596
1500,1.98968
1500,2.0567
1500,1.98758
1500,1.96035
1500,1.96873
1500,1.9792
1500,1.97501
1500,2.10487
1500,1.99596
1500,1.99386
1550,2.00657
1550,1.9944
1550,2.00454
1550,1.96806
1550,2.00251
1550,2.10183
1550,1.99035
1550,2.02683
1550,2.05926
1550,1.96603
1550,2.02683
1550,1.94779
1550,2.02481
1550,2.05521
1550,1.9863
1550,1.97414
1550,2.01062
1550,1.97414
1550,1.9863
1550,1.90117
1550,1.95387
1550,2.01062
1550,2.01265
1550,1.99238
1550,1.98832
1550,2.0471
1550,2.03697
1550,2.01062
1550,2.03089
1550,2.02886
1550,2.0775
1550,1.93157
1550,1.99035
1550,1.95995
1550,2.01467
1550,1.91536
1550,1.97211
1550,1.95387
1550,2.01873
1550,2.00657
1550,2.02683
1550,2.03697
1550,2.0694
1550,1.95995
1550,1.95387
1550,1.97008
1550,2.00657
1550,1.97211
1550,1.96806
1550,1.93563
1600,1.9419
1600,2.04596
1600,1.94582
1600,1.91048
1600,1.94386
1600,1.9635
1600,1.98117
1600,1.99098
1600,2.00277
1600,1.93601
1600,2.06363
1600,2.00277
1600,1.99295
1600,1.98509
1600,2.00669
1600,2.02633
1600,2.02829
1600,2.0008
1600,2.05578
1600,1.98706
1600,1.97528
1600,1.96939
1600,1.98902
1600,1.96153
1600,1.97331
1600,2.01651
1600,2.0656
1600,2.00277
1600,1.94975
1600,2.00277
1600,2.04793
1600,1.93993
1600,1.99491
1600,2.00473
1600,1.99098
1600,1.9792
1600,2.04007
1600,2.02829
1600,2.04793
1600,2.04793
1600,2.0008
1600,2.05382
1600,2.00866
1600,2.02044
1600,1.93208
1600,2.06756
1600,1.98902
1600,2.07934
1600,1.94779
1600,2.04007
1650,1.9992
1650,2.0487
1650,1.98587
1650,2.07155
1650,2.01062
1650,2.03156
1650,1.92684
1650,1.98016
1650,2.02204
1650,1.98396
1650,1.99158
1650,2.02395
1650,1.94779
1650,1.97064
1650,1.96492
1650,1.97444
1650,1.99729
1650,1.98206
1650,2.0011
1650,2.02204
1650,2.04108
1650,2.003
1650,1.97635
1650,2.0011
1650,2.03347
1650,1.99348
1650,1.9554
1650,2.05251
1650,1.99729
1650,1.9992
1650,1.94017
1650,1.96873
1650,1.96873
1650,2.00491
1650,1.92304
1650,1.96683
1650,2.01633
1650,1.99348
1650,2.05632
1650,2.03918
1650,2.01824
1650,2.02585
1650,2.00872
1650,1.96873
1650,1.97825
1650,2.03918
1650,1.97635
1650,2.003
1650,1.97635
1650,1.98968
1700,1.96996
1700,2.04758
1700,2.04758
1700,2.01801
1700,1.96442
1700,1.99768
1700,2.00323
1700,1.99214
1700,2.04573
1700,1.99029
1700,1.94594
1700,1.95333
1700,1.9367
1700,2.01801
1700,1.97736
1700,1.9404
1700,1.98105
1700,2.01247
1700,1.97181
1700,2.03464
1700,1.98844
1700,1.9829
1700,1.98475
1700,2.10302
1700,2.0328
1700,1.96996
1700,2.04388
1700,2.02171
1700,2.00323
1700,1.94409
1700,2.01801
1700,2.06052
1700,1.97181
1700,2.01616
1700,2.01247
1700,1.94779
1700,2.04388
1700,1.96257
1700,2.0254
1700,2.01432
1700,1.99399
1700,1.97366
1700,1.9367
1700,2.04204
1700,1.96072
1700,2.05128
1700,1.96257
1700,2.00323
1700,1.9829
1700,2.01986
1750,1.9819
1750,1.99446
1750,1.97292
1750,2.00523
1750,1.99985
1750,1.97112
1750,2.00703
1750,2.03934
1750,2.08063
1750,1.99446
1750,1.95497
1750,2.01241
1750,2.02498
1750,2.01241
1750,1.94061
1750,1.98369
1750,1.97112
1750,1.99805
1750,1.9801
1750,2.01241
1750,2.08063
1750,2.02678
1750,1.94779
1750,2.016
1750,1.99626
1750,1.99087
1750,1.91727
1750,2.04473
1750,2.02498
1750,1.97831
1750,1.97831
1750,1.9801
1750,1.97292
1750,1.99985
1750,2.02678
1750,2.02857
1750,2.06268
1750,2.0178
1750,1.9819
1750,2.04114
1750,2.02498
1750,2.03755
1750,1.9819
1750,2.00523
1750,1.9819
1750,2.01421
1750,1.96574
1750,2.0178
1750,1.93881
1750,1.93702
1800,1.94779
1800,2.00015
1800,2.01935
1800,2.07345
1800,2.00189
1800,2.06996
1800,1.89368
1800,2.00015
1800,1.98968
1800,2.04029
1800,2.00538
1800,2.01935
1800,1.93208
1800,2.05251
1800,2.00887
1800,2.01586
1800,2.02284
1800,2.08043
1800,2.02982
1800,1.9792
1800,2.02284
1800,2.03156
1800,1.96699
1800,2.00015
1800,2.00887
1800,2.00189
1800,2.04902
1800,2.03156
1800,2.02458
1800,2.06123
1800,2.02807
1800,2.00364
1800,2.06996
1800,1.93557
1800,2.03156
1800,2.00713
1800,1.93033
1800,1.95477
1800,2.01236
1800,1.98968
1800,2.06298
1800,1.93557
1800,1.94953
1800,2.04727
1800,2.02633
1800,2.00538
1800,1.94953
1800,2.04727
1800,1.94604
1800,2.06472
1850,2.00043
1850,1.99194
1850,1.99024
1850,2.00892
1850,2.00043
1850,2.00383
1850,1.95288
1850,1.99703
1850,2.00383
1850,2.07855
1850,1.98175
1850,2.01232
1850,2.00383
1850,2.02251
1850,1.92232
1850,2.0259
1850,2.01911
1850,1.98515
1850,2.00552
1850,2.0276
1850,2.01402
1850,1.97666
1850,1.95628
1850,2.01232
1850,1.94779
1850,2.07855
1850,1.98854
1850,2.03439
1850,2.00213
1850,1.96817
1850,1.98685
1850,2.031
1850,2.00892
1850,1.99194
1850,1.9393
1850,1.98515
1850,1.97835
1850,1.95118
1850,2.00892
1850,1.96986
1850,2.04628
1850,1.99703
1850,2.01741
1850,2.03949
1850,1.97326
1850,1.98685
1850,2.01911
1850,2.01232
1850,1.99703
1850,1.95967
1900,1.98416
1900,1.94448
1900,2.00235
1900,1.95605
1900,1.94117
1900,2.05857
1900,1.99574
1900,2.01558
1900,1.9544
1900,1.96267
1900,1.97755
1900,2.01889
1900,2.04865
1900,1.98912
1900,1.98086
1900,2.04038
1900,2.08999
1900,1.96763
1900,2.0751
