n,int
2250,12.0604
2250,11.9182
2250,11.7191
2300,12.0139
2300,11.8052
2300,11.8957
2300,12.1252
2300,11.9791
2350,12.2077
2350,11.9626
2350,12.194
2350,11.7719
2350,11.9353
2400,12.0733
2400,12.2667
2400,12.22
2400,12.1467
2400,11.9667
2450,11.9902
2450,12.1404
2450,12.0359
2450,12.0098
2450,12.049
2500,11.8272
2500,12.224
2500,12.1216
2500,11.968
2500,11.9808
2550,12.0345
2550,11.84
2550,11.9655
2550,12.2353
2550,11.9153
2600,11.8338
2600,12.1108
2600,11.9815
2600,12.0185
2600,12.1231
2650,11.9245
2650,11.8762
2650,12.0453
2650,12.2445
2650,12.1781
2700,12.1778
2700,12.0533
2700,12.16
2700,11.8044
2700,11.7452
2750,11.84
2750,11.7876
2750,11.9913
2750,11.7236
2750,11.8225
2800,12.1886
2800,12.1714
2800,11.9829
2800,11.9829
2800,11.8286
2850,11.9018
2850,11.9467
2850,12.0084
2850,12.0589
2850,12.2611
2900,11.7352
2900,12.0552
2900,12.0055
2900,12.1324
2900,11.9614
2950,12.0786
2950,12.0298
2950,11.8129
2950,12.019
2950,12.16
3000,12.1547
3000,11.8347
3000,12.1867
3000,11.8293
3000,11.8453
3050,12.0131
3050,11.9974
3050,11.8138
3050,12.0236
3050,12.202
3100,12.0774
3100,11.9019
3100,11.8245
3100,11.8297
3100,12.0568
3150,12.1194
3150,11.8756
3150,12.0432
3150,12.0483
3150,11.8044
3200,11.905
3200,11.995
3200,11.94
3200,11.825
3200,12.185
3250,11.8892
3250,11.7908
3250,11.9188
3250,11.9188
3250,11.8745
3300,11.9564
3300,11.9758
3300,11.9467
3300,12.0727
3300,12.0388
3350,11.9069
3350,12.0549
3350,12.2221
3350,11.8543
3350,12.1504
3400,12
3400,12.1365
3400,12.0659
3400,11.9906
3400,12.0094
3450,12.16
3450,11.9328
3450,12.0672
3450,11.9791
3450,11.8586
3500,12.1051
3500,11.9771
3500,12.1051
3500,12.0503
3500,11.7989
3550,11.822
3550,11.9887
3550,11.9842
3550,11.8625
3550,11.9932
3600,12.2356
3600,11.9822
3600,11.8667
3600,12.0444
3600,11.8311
3650,12.0416
3650,11.9189
3650,12.1337
3650,11.8751
3650,11.9277
3700,11.8443
3700,11.7232
3700,11.9222
3700,11.9438
3700,12.1946
3750,12.2453
3750,12.0448
3750,12.0107
3750,12.0448
3750,11.9552
3800,12.2232
3800,11.9158
3800,12.0926
3800,12.0168
3800,12.08
3850,11.9979
3850,11.9148
3850,12.0436
3850,11.8982
3850,11.9564
3900,12.0574
3900,12.2256
3900,11.8318
3900,11.9877
3900,11.7662
3950,12.0425
3950,12.0263
3950,11.9777
3950,12.1397
3950,11.9939
4000,12.084
4000,12.032
4000,12.072
4000,12.032
4000,11.916
4050,11.9941
4050,11.8993
4050,11.9269
4050,11.9664
4050,11.9783
4100,12.0234
4100,11.8595
4100,12.0585
4100,11.8205
4100,12.0663
4150,12.0636
4150,11.9788
4150,12.0829
4150,12.268
4150,11.9634
4200,11.8667
4200,12.1714
4200,11.8971
4200,11.8476
4200,11.8057
4250,12.0584
4250,11.9228
4250,12.0282
4250,12.0508
4250,12.0471
4300,11.7544
4300,12.0186
4300,11.9181
4300,11.8847
4300,12.0223
4350,11.7444
4350,11.8768
4350,11.9467
4350,11.9503
4350,11.9246
4400,12.0145
4400,12.0909
4400,12.0073
4400,12.1091
4400,12.12
4450,11.8616
4450,12.1852
4450,12.2571
4450,11.9982
4450,11.973
4500,12.2347
4500,11.9644
4500,12
4500,12.0356
4500,12.0356
4550,12.1108
4550,12.0756
4550,11.9701
4550,12.1143
4550,11.9174
4600,11.9165
4600,11.9548
4600,11.8678
4600,12.1565
4600,12.007
4650,12.0602
4650,12.2082
4650,11.988
4650,12.1015
4650,12.0327
4700,11.9013
4700,11.9796
4700,12.0034
4700,12.0477
4700,12.0306
4750,12.1701
4750,12.1533
4750,12.1027
4750,11.9141
4750,12.0118
4800,11.9433
4800,11.9767
4800,12.0133
4800,12.1467
4800,11.97
4850,11.8961
4850,12.1105
4850,12.0445
4850,11.9786
4850,12.2392
4900,11.9673
4900,11.951
4900,11.9706
4900,11.889
4900,12.0653
4950,11.9111
4950,11.9079
4950,11.9822
4950,11.9919
4950,12.0113
5000,11.8784
5000,12.0032
5000,11.9424
5000,12.0192
5000,12.0512
