n,int
550,12.0436
550,11.9273
550,11.4909
550,12.0145
550,11.9273
550,12.2473
550,11.7527
550,11.6655
550,12.4218
550,12.4218
550,12.5091
550,12.1018
550,11.9564
550,11.8691
550,12.0436
550,12.3636
550,11.7527
550,12.1309
550,12.2764
550,11.9564
550,12.2182
550,12.0145
550,11.6073
550,12.5964
550,11.5491
550,11.9273
550,12.16
550,11.8109
550,12.6255
550,11.7527
550,11.9855
550,11.9564
550,11.7527
550,11.9855
550,12.16
550,11.9855
550,12.0145
550,12.1891
550,11.9855
600,11.36
600,12.2133
600,12.2133
600,11.4933
600,12.24
600,12.08
600,12
600,11.68
600,11.8667
600,11.9733
600,12.3467
600,11.6
600,12.3733
600,12.16
600,12.08
600,12.2667
600,11.7333
600,12.0267
600,11.8133
600,12.0533
600,12.08
600,12.0267
600,12.1867
600,11.6267
600,11.9467
600,11.8933
600,11.4133
600,12.3467
600,12.08
600,12.5333
600,11.8133
600,12.3467
600,11.52
600,12.1333
600,12.24
600,12.2667
600,11.84
600,12
600,12.2133
600,11.8133
600,12.1867
600,12.1067
600,12.5867
600,11.8933
600,11.9733
600,11.7333
600,11.6
600,12.0267
600,12.16
600,11.8933
650,12.0369
650,11.6185
650,12.3815
650,11.84
650,11.9385
650,12.2092
650,12.0615
650,12.5046
650,11.9138
650,11.9385
650,11.4954
650,12.16
650,12.3077
650,12.0862
650,12.0369
650,12.4062
650,12.3077
650,12.5292
650,11.9631
650,12.0862
650,12.1108
650,11.8892
650,11.7169
650,11.6923
650,12.3815
650,12.3077
650,12.0862
650,11.9631
650,11.7415
650,11.8646
650,11.9631
650,12.0862
650,11.7908
650,11.84
650,11.9138
650,12.0123
650,11.7415
650,11.84
650,12.16
650,12.0123
650,11.9877
650,12.2831
650,11.84
650,12.2585
650,11.9385
650,11.84
650,12.2831
650,12.0123
650,12.0123
650,11.4462
700,11.6114
700,11.9314
700,12.0457
700,11.5886
700,12.1371
700,12.2514
700,12.0229
700,11.7257
700,11.7029
700,11.7943
700,12.8686
700,11.9771
700,12.2971
700,11.6343
700,11.7486
700,11.8857
700,11.8171
700,12.0457
700,11.7714
700,11.5429
700,11.9086
700,12.1829
700,11.9771
700,12.5257
700,12.0914
700,11.8171
700,12.2286
700,11.5657
700,12.2514
700,12.0686
700,11.84
700,11.7714
700,11.8857
700,11.8857
700,11.9771
700,11.7943
700,11.4743
700,12.16
700,12.0229
700,12.4343
700,12.2057
700,12.4114
700,12.0229
700,12.3429
700,11.9086
700,12.2743
700,11.52
700,12.2743
700,11.9771
700,12.64
750,11.9893
750,11.904
750,11.9253
750,11.9253
750,11.9253
750,12.096
750,12.2667
750,11.776
750,12.032
750,12.1173
750,12.0533
750,11.8613
750,12.1813
750,11.8827
750,11.3707
750,12.3733
750,12.16
750,11.584
750,11.9893
750,12.3307
750,11.5413
750,11.6693
750,11.9253
750,12.3093
750,11.8827
750,12.4587
750,12.3093
750,12.2667
750,12.0747
750,12.1813
750,12.3947
750,11.8827
750,11.968
750,11.6907
750,12.2027
750,12.1813
750,11.776
750,12.48
750,11.9467
750,11.6693
750,11.84
750,11.776
750,11.7333
750,11.648
750,11.968
750,12.032
750,12.1387
750,12.0533
750,12.0107
750,12.0107
800,11.6
800,12.24
800,12.16
800,12.34
800,11.76
800,11.8
800,12.28
800,12.44
800,11.96
800,11.8
800,12.16
800,11.74
800,12.06
800,11.44
800,11.62
800,11.7
800,11.78
800,12.04
800,11.78
800,11.88
800,12.32
800,12.28
800,11.92
800,12.14
800,11.98
800,11.78
800,12.16
800,11.84
800,11.94
800,11.9
800,11.9
800,12.08
800,12.02
800,12.2
800,12.42
800,11.66
800,11.82
800,11.72
800,11.64
800,11.9
800,11.82
800,11.74
800,11.66
800,11.9
800,11.82
800,12.06
800,12.26
800,12.18
800,12.16
800,12.26
850,12.2353
850,11.8776
850,11.9153
850,12.0659
850,12.3294
850,12.0659
850,11.7271
850,11.9153
850,11.5953
850,12.0094
850,12.1976
850,11.8965
850,12.0847
850,12.2541
850,12.2541
850,11.7835
850,12.2353
850,12.0847
850,11.9529
850,11.9906
850,11.8024
850,12.2729
850,11.8965
850,12.2353
850,11.7459
850,12.1035
850,11.9906
850,11.9906
850,11.9153
850,12.0659
850,12.0847
850,12.3106
850,12.2729
850,12.1976
850,11.9718
850,11.6894
850,11.9906
850,12.0659
850,12.0282
850,11.8588
850,12.0094
850,11.9341
850,12.3294
850,12.0094
850,11.8588
850,11.7835
850,12.0282
850,12.5176
850,11.84
850,12.4047
900,11.8933
900,12.0533
900,11.8933
900,11.9111
900,12.0533
900,11.8222
900,11.8933
900,11.7867
900,11.8756
900,11.9644
900,12.0533
900,12.1244
900,11.5556
900,12.1956
900,11.7156
900,11.8222
900,12.48
900,11.9289
900,12.5156
900,11.4133
900,11.5556
900,11.68
900,11.9822
900,11.9467
900,12.0533
900,12.2667
900,12
900,11.9289
900,11.9644
900,12.2489
900,12.0356
900,11.8933
900,11.7156
900,12.0711
900,12.16
900,11.9289
900,11.36
900,12.1778
900,12.1244
900,11.8044
900,11.7156
900,11.8756
900,12.5689
900,12.3022
900,11.8044
900,11.6444
900,12.2489
900,12.16
900,12.1422
900,12.3556
950,12.3284
950,12.0084
950,12.0084
950,11.8063
950,11.7053
950,12.3116
950,11.4189
950,11.8737
950,11.6379
950,11.9747
950,11.84
950,11.7389
950,11.6884
950,11.7895
950,12.0084
950,12.0926
950,12.0084
950,11.7389
950,11.9747
950,11.9411
950,11.7558
950,11.9242
950,11.7726
950,11.8737
950,12.0421
950,11.7053
950,12.2105
950,11.9242
950,12.0589
950,11.8232
950,11.7726
950,11.6884
950,12.1768
950,11.9916
950,12.0758
950,12.3789
950,12.1432
950,11.8063
950,12.3116
950,11.4526
950,12.1432
950,12.1937
950,12.2274
950,12.0421
950,12.0253
950,11.7558
950,11.6547
950,11.8737
950,12.0084
950,12.0084
1000,11.904
1000,11.904
1000,12
1000,11.968
1000,12.096
1000,11.76
1000,12.112
1000,12.176
1000,12
1000,12.096
1000,12.096
1000,12.176
1000,11.504
1000,11.856
1000,11.424
1000,11.888
1000,11.92
1000,11.888
1000,12.304
1000,11.952
1000,11.728
1000,11.76
1000,12.032
1000,12.08
1000,11.936
1000,11.856
1000,11.84
1000,12.032
1000,12.288
1000,12.304
1000,11.648
1000,11.936
1000,12.208
1000,11.76
1000,11.92
1000,12.416
1000,11.872
1000,12.208
1000,11.792
1000,12.288
1000,12.336
1000,11.904
