n,int
550,1.91923
550,2.07916
550,1.86211
550,2.02776
550,2.0506
550,1.95921
550,1.9992
550,2.00491
550,1.99348
550,2.11915
550,2.0506
550,1.9535
550,1.97064
550,2.03918
550,1.9078
550,1.95921
550,1.95921
550,2.06774
550,1.98777
550,1.9992
550,2.01062
550,2.10201
550,1.93636
550,1.90209
550,1.93636
550,2.06774
550,2.03918
550,1.9992
550,2.03918
550,1.9992
550,2.04489
550,2.04489
550,2.03918
550,2.03918
550,2.05632
550,1.91923
550,1.98777
550,2.08488
550,2.04489
550,2.04489
550,2.00491
550,1.9992
550,1.87353
550,1.97635
550,2.00491
550,2.05632
550,2.11344
550,1.83355
600,1.93732
600,2.02109
600,1.94255
600,2.00015
600,2.02109
600,1.94255
600,2.00538
600,2.02633
600,1.89019
600,2.09963
600,2.02109
600,1.86401
600,2.03156
600,2.06298
600,1.94255
600,2.08392
600,1.94255
600,2.02109
600,1.92684
600,2.04727
600,2.00015
600,1.98444
600,2.07869
600,1.96873
600,2.06822
600,2.06822
600,2.09963
600,1.92161
600,1.99491
600,1.93208
600,2.04204
600,1.95302
600,1.93732
600,1.98968
600,1.93732
600,1.92161
600,2.0368
600,2.04727
600,1.94779
600,1.92684
600,2.05774
600,1.89543
600,1.94779
600,2.01586
600,2.06298
600,1.90066
600,2.04204
600,1.99491
600,2.12581
600,2.07869
650,2.07828
650,2.02995
650,2.03962
650,2.00579
650,1.94779
650,2.04929
650,2.04445
650,2.00095
650,1.87529
650,2.00579
650,2.02029
650,2.00579
650,1.90912
650,1.96712
650,2.10245
650,2.02512
650,1.94295
650,2.00095
650,1.97195
650,1.97195
650,1.99129
650,2.06378
650,1.89462
650,2.07828
650,1.98162
650,2.07345
650,2.02029
650,1.97195
650,1.92845
650,2.00579
650,2.05895
650,1.94295
650,2.02995
650,2.07828
650,2.06378
650,2.07345
650,2.01062
650,1.97679
650,1.93812
650,2.02029
650,2.01545
650,2.02512
650,2.02512
650,1.88012
650,1.89946
650,2.00095
650,1.96229
650,2.09762
650,1.97195
650,2.02995
700,2.04652
700,1.88944
700,2.04204
700,2.06896
700,1.96125
700,1.97472
700,1.99716
700,2.03755
700,2.03755
700,2.0555
700,2.1318
700,2.03306
700,2.0196
700,2.05999
700,2.01511
700,2.0196
700,1.8311
700,1.98369
700,2.10038
700,2.0196
700,1.98818
700,1.99267
700,1.98818
700,1.95676
700,2.01511
700,2.10936
700,2.01511
700,1.99716
700,1.97023
700,2.05101
700,2.03306
700,1.98818
700,1.90291
700,2.03755
700,2.01062
700,1.98369
700,2.04204
700,1.95676
700,1.88944
700,2.00164
700,1.9792
700,1.96574
700,2.00613
700,2.01511
700,2.09589
700,1.9792
700,1.89842
700,1.96125
700,1.96574
700,1.99716
750,2.00643
750,1.96454
750,2.0944
750,2.01062
750,2.03156
750,2.00224
750,2.04832
750,1.98549
750,1.99805
750,2.019
750,2.019
750,1.9436
750,2.01481
750,1.91847
750,2.019
750,2.02319
750,2.06926
750,2.04832
750,1.93522
750,1.9436
750,2.019
750,2.02319
750,1.99805
750,2.06926
750,2.01481
750,1.9059
750,2.03156
750,2.05251
750,1.98549
750,2.03156
750,1.99386
750,2.04413
750,1.92684
750,2.03156
750,2.019
750,2.00224
750,2.04832
750,2.07764
750,2.0944
750,1.93941
750,2.00643
750,1.98549
750,1.97292
750,1.97292
750,2.019
750,2.07345
750,1.99805
750,2.10696
750,2.02737
750,1.92265
800,1.98313
800,2.0224
800,2.01847
800,2.01455
800,1.98706
800,2.01847
800,1.96742
800,1.95957
800,1.97135
800,2.06952
800,1.97528
800,2.03811
800,1.98706
800,2.03025
800,1.99884
800,1.83783
800,2.00669
800,2.04204
800,2.03811
800,2.05774
800,2.07345
800,2.07345
800,2.05774
800,1.94386
800,1.97528
800,2.07345
800,1.92815
800,2.04204
800,2.08131
800,1.97135
800,1.97135
800,2.00669
800,1.99884
800,2.01062
800,1.9792
800,1.9792
800,2.0656
800,1.99491
800,1.90459
800,2.02633
800,1.99098
800,2.03025
800,2.03418
800,1.98706
800,1.98706
800,1.91244
800,1.93993
800,1.98706
800,2.01455
800,2.01455
850,2.04388
850,2.00323
850,2.05497
850,1.9404
850,1.96257
850,2.01432
850,1.98105
850,1.96257
850,1.96996
850,1.95148
850,1.94779
850,1.9367
850,2.06236
850,1.97736
850,2.00323
850,2.03649
850,2.04019
850,2.0254
850,1.94409
850,1.96627
850,1.98844
850,1.933
850,2.00692
850,2.05128
850,1.97366
850,1.97366
850,1.99953
850,2.01432
850,2.06236
850,1.95518
850,2.03649
850,2.04019
850,1.92561
850,1.94409
850,1.99584
850,1.99953
850,2.01801
850,2.02171
850,2.00692
850,1.933
850,1.99953
850,2.08454
850,1.96627
850,2.05497
850,2.00323
850,1.96627
850,2.0328
850,1.90713
850,1.99953
850,1.96257
900,2.09789
900,1.99317
900,1.96873
900,1.93033
900,2.14675
900,1.96873
900,2.08043
900,1.93033
900,2.06647
900,2.06996
900,1.97222
900,2.01062
900,1.92335
900,1.97222
900,1.9792
900,2.02458
900,1.90241
900,2.04902
900,1.85005
900,2.0909
900,2.00713
900,2.06647
900,1.91288
900,2.03505
900,1.98269
900,1.9443
900,1.91986
900,1.97571
900,2.13628
900,2.03505
900,1.93382
900,1.96873
900,1.97571
900,1.93382
900,2.01062
900,2.02807
900,2.04902
900,1.96524
900,1.98968
900,1.98618
900,1.9792
900,1.99317
900,2.02807
900,1.93382
900,2.0176
900,1.91288
900,1.96873
900,1.94779
900,1.95477
900,1.9443
950,2.04038
950,2.00731
950,1.96432
950,2.047
950,2.01062
950,2.01723
950,2.01723
950,2.02054
950,1.94779
950,2.06684
950,2.0503
950,2.00731
950,1.96763
950,2.02054
950,2.03707
950,2.06022
950,1.88496
950,1.98416
950,1.96432
950,1.98416
950,2.047
950,2.03377
950,1.9544
950,1.99739
950,2.02385
950,1.99408
950,1.99078
950,1.99739
950,2.04369
950,1.99078
950,2.04038
950,2.01062
950,2.05692
950,2.09329
950,2.02715
950,2.01062
950,2.0966
950,1.91802
950,1.99739
950,2.04038
950,2.05692
950,2.047
950,1.92795
950,2.02715
950,1.91472
950,1.98086
950,2.00401
950,2.08668
950,2.04369
950,2.00401
1000,1.99805
1000,1.99805
1000,2.02633
1000,2.02633
1000,1.99805
1000,2.05774
1000,2.04518
1000,2.03575
1000,1.96978
1000,1.99491
1000,1.96035
1000,2.06717
1000,2.02319
1000,1.98549
1000,1.95721
1000,1.94465
1000,1.93208
1000,1.94779
1000,1.99491
1000,1.98863
1000,1.91951
1000,1.98549
1000,1.96035
1000,1.94779
1000,1.87553
1000,2.03575
1000,2.02633
1000,1.95093
1000,2.07973
1000,2.06403
1000,2.01376
1000,1.90066
1000,2.08916
1000,1.99177
1000,1.99491
1000,2.07031
1000,1.9258
1000,1.93522
1000,1.97606
1000,2.06717
1000,2.02947
1000,2.01376
1000,1.96664
1000,1.97606
1000,1.97292
1000,1.96978
1000,2.03261
1000,1.98863
1000,2.04204
1000,1.95721
1050,1.94779
1050,1.98968
1050,2.01361
1050,2.06448
1050,2.04054
1050,1.89992
1050,1.90291
1050,2.04054
1050,2.03156
1050,1.99865
1050,2.00763
1050,2.0555
1050,2.00464
1050,1.96275
1050,1.90889
1050,2.01361
1050,2.01361
1050,2.03755
1050,1.95676
1050,1.9448
1050,2.01062
1050,1.95976
1050,1.97172
1050,1.97472
1050,1.95078
1050,2.00164
1050,2.01361
1050,2.04952
1050,1.95377
1050,1.9807
1050,2.07644
1050,1.98968
1050,2.06448
1050,1.99566
1050,2.04054
1050,1.98369
1050,1.95976
1050,2.04353
1050,1.95377
1050,1.91787
1050,2.00763
1050,2.0196
1050,2.06448
1050,2.07345
1050,1.99267
1050,2.01361
1050,2.01062
1050,2.02857
1050,1.94779
1050,2.10038
1100,2.03632
1100,2.03632
1100,1.92208
1100,1.95636
1100,2.01062
1100,2.00491
1100,1.99063
1100,2.07631
1100,1.93636
1100,1.97635
1100,1.97349
1100,2.00776
1100,2.04489
1100,1.9992
1100,2.00205
1100,1.95064
1100,1.95636
1100,1.96207
1100,1.97349
1100,1.98777
1100,1.93636
1100,2.05917
1100,2.03061
1100,1.99063
1100,1.9992
1100,1.9992
1100,1.99634
1100,1.98206
1100,2.00776
1100,1.95636
1100,1.86211
1100,2.04204
1100,1.9792
1100,2.0249
1100,1.97635
1100,1.9792
1100,2.01919
1100,1.89924
1100,2.02776
1100,2.04489
1100,2.03632
1100,1.99063
1100,1.98492
1100,1.97635
1100,2.0706
1100,2.00776
1100,1.96492
1100,1.9535
1100,2.10201
1100,1.98777
1150,2.04067
1150,1.97784
1150,1.96691
1150,2.02155
1150,1.95325
1150,2.00789
1150,2.01335
1150,1.99696
1150,1.99969
1150,2.00242
1150,2.00789
1150,2.0434
1150,2.06799
1150,2.03794
1150,2.03521
1150,1.92866
1150,1.99423
1150,2.05433
1150,2.04067
1150,2.04067
1150,2.05706
1150,2.04613
1150,1.96691
1150,1.9232
1150,1.94506
1150,1.9915
1150,1.98057
1150,2.01062
1150,1.9232
1150,2.01608
1150,2.07618
1150,1.93959
1150,1.97511
1150,2.01881
1150,1.98876
1150,2.0434
1150,1.99423
1150,2.02701
1150,2.06526
1150,1.9833
1150,1.97784
1150,1.99696
1150,2.07345
1150,1.98057
1150,1.95052
1150,2.03794
1150,2.03247
1150,2.05979
1150,2.03521
1150,1.9833
1200,2.008
1200,1.98182
1200,2.05251
1200,2.10749
1200,1.99753
1200,1.95826
1200,1.9792
1200,2.02895
1200,2.08392
1200,1.92946
1200,1.93993
1200,1.95826
1200,1.95826
1200,1.96873
1200,2.00015
1200,2.00538
1200,2.00277
1200,2.0368
1200,1.97659
1200,1.99753
1200,1.95041
1200,2.08654
1200,1.95826
1200,2.00277
1200,2.04989
1200,1.98706
1200,2.02633
1200,2.02633
1200,2.01062
1200,1.98444
1200,1.95564
1200,2.0368
1200,2.02109
1200,2.01586
1200,1.98968
1200,2.03156
1200,2.02895
1200,1.96611
1200,2.02371
1200,2.0368
1200,2.03156
1200,1.9635
1200,2.03156
1200,1.99491
1200,2.02895
1200,1.95826
1200,2.02633
1200,2.02109
1200,2.08916
1200,1.97135
1250,2.00559
1250,2.03324
1250,1.98297
1250,2.03575
1250,2.04581
1250,2.03073
1250,2.05083
1250,2.05586
1250,1.99805
1250,1.95533
1250,2.0835
1250,2.0257
1250,2.04329
1250,2.05586
1250,2.00559
1250,1.93271
1250,1.93271
1250,2.10864
1250,1.97543
1250,2.01816
1250,2.04078
1250,1.97292
1250,2.03324
1250,2.02319
1250,1.94527
1250,2.02319
1250,1.91511
1250,1.97795
1250,2.00057
1250,1.99805
1250,1.93522
1250,2.01313
1250,2.07345
1250,1.93522
1250,1.99805
1250,1.91511
1250,1.97795
1250,1.96789
1250,2.00308
1250,1.92768
1250,2.07848
1250,1.98046
1250,2.00811
1250,2.01313
1250,2.01816
1250,1.97292
1250,1.988
1250,2.05334
1250,1.94779
1250,2.03073
1300,2.06378
1300,1.98887
1300,1.89221
1300,2.01304
1300,2.00337
1300,1.91154
1300,1.9357
1300,1.98887
1300,2.0082
1300,2.01545
1300,1.95745
1300,2.00095
1300,1.98404
1300,1.96954
1300,2.07828
1300,1.9937
1300,2.05895
1300,2.04204
1300,1.98887
1300,1.9357
1300,1.9502
1300,1.99612
1300,2.03237
1300,2.05412
1300,2.01787
1300,2.01545
1300,1.98162
1300,2.00337
1300,2.01062
1300,1.9937
1300,1.99612
1300,1.95504
1300,2.00579
1300,1.98404
1300,1.97195
1300,1.95262
1300,2.07587
1300,1.96712
1300,1.99612
1300,1.99854
1300,1.91637
1300,2.0517
1300,1.95745
1300,1.97437
1300,2.00337
1300,2.0372
1300,2.0082
1300,1.9792
1300,2.0227
1300,1.94295
1350,1.96873
1350,1.98735
1350,1.97106
1350,2.0688
1350,2.10138
1350,1.94546
1350,2.00364
1350,2.05483
1350,1.98735
1350,1.992
1350,2.05018
1350,2.01993
1350,2.01527
1350,2.00597
1350,1.99898
1350,2.08043
1350,1.98502
1350,2.0176
1350,2.02225
1350,1.992
1350,2.01295
1350,1.98269
1350,1.94313
1350,1.95244
1350,2.06647
1350,2.04553
1350,2.0432
1350,2.0176
1350,1.97804
1350,1.97571
1350,1.96873
1350,1.9571
1350,2.04087
1350,1.94546
1350,2.00597
1350,1.96873
1350,1.99898
1350,2.0176
1350,2.04553
1350,1.98968
1350,1.99898
1350,1.97804
1350,1.89892
1350,1.98502
1350,2.0176
1350,2.0176
1350,1.93615
1350,2.05018
1350,1.98269
1350,1.97571
1400,2.0555
1400,1.97023
1400,1.93657
1400,1.99491
1400,1.97023
1400,2.0555
1400,2.00613
1400,1.94554
1400,2.07345
1400,2.04204
1400,1.93657
1400,1.99716
1400,1.96574
1400,1.96125
1400,2.06896
1400,1.95228
1400,2.07794
1400,1.99716
1400,2.03979
1400,1.97247
1400,1.98369
1400,1.9994
1400,1.97023
1400,2.05326
1400,2.01735
1400,1.90515
1400,1.95676
1400,1.93881
1400,1.99267
1400,1.97472
1400,1.95901
1400,1.99716
1400,1.99267
1400,2.01062
1400,2.01511
1400,2.00164
1400,1.98145
1400,1.99267
1400,2.02184
1400,2.01062
1400,1.96574
1400,2.05999
1400,2.02633
1400,2.06672
1400,2.01511
1400,1.98594
1400,2.00389
1400,1.93657
1400,2.04652
1400,2.05999
1450,1.99112
1450,1.94562
1450,1.99329
1450,2.07995
1450,2.00195
1450,2.04745
1450,2.02579
1450,2.04529
1450,2.01712
1450,1.93695
1450,1.96295
1450,2.00412
1450,1.93045
1450,1.96945
1450,2.01062
1450,1.94129
1450,1.99979
1450,2.06912
1450,1.99545
1450,2.02579
1450,1.98679
1450,1.97162
1450,1.96295
1450,1.93695
1450,2.05395
1450,1.99545
1450,2.01279
1450,2.07345
1450,2.01279
1450,2.03662
1450,1.97595
1450,2.01712
1450,2.02795
1450,1.91745
1450,2.03229
1450,1.95862
1450,1.99762
1450,2.01279
1450,1.97379
1450,1.99112
1450,2.04529
1450,1.96512
1450,2.02145
1450,1.93262
1450,2.04529
1450,2.03012
1450,1.99329
1450,2.04312
1450,2.07995
1450,1.97812
1500,1.97083
1500,2.01481
1500,2.01062
1500,2.01271
1500,1.99596
1500,2.00643
1500,2.03785
1500,2.07764
1500,1.95617
1500,2.03366
1500,2.08183
1500,1.97292
1500,2.00852
1500,1.95826
1500,1.97501
1500,2.00643
1500,2.04204
1500,1.98968
1500,1.96873
1500,2.01062
1500,2.00224
1500,2.02737
1500,1.99386
1500,1.98549
1500,1.93103
1500,2.06926
1500,1.96664
1500,2.01481
1500,2.00015
1500,2.00643
1500,1.99386
1500,2.05879
1500,2.02737
1500,2.01062
1500,1.9415
1500,1.99177
1500,1.99596
1500,2.01062
1500,2.06298
1500,2.05251
1500,2.07345
1500,2.00434
1500,1.96664
1500,2.06298
1500,1.99177
1500,1.96873
1500,1.98758
1500,2.00015
1500,1.9436
1500,1.99805
1550,1.94779
1550,1.98832
1550,1.9863
1550,1.964
1550,1.95387
1550,2.01873
1550,1.96603
1550,1.92955
1550,1.98427
1550,2.0167
1550,2.06534
1550,2.02481
1550,1.9944
1550,2.00454
1550,1.99643
1550,1.94981
1550,2.0775
1550,1.964
1550,1.99238
1550,1.94171
1550,2.01062
1550,1.96198
1550,1.99238
1550,1.9863
1550,1.95589
1550,1.92752
1550,1.92955
1550,2.05521
1550,1.97819
1550,1.95387
1550,1.9863
1550,2.00657
1550,1.92752
1550,1.98427
1550,2.00251
1550,2.00859
1550,1.94576
1550,1.92549
1550,2.01062
1550,1.99035
1550,2.01873
1550,2.06332
1550,2.07953
1550,1.97616
1550,2.02075
1550,1.94373
1550,2.03697
1550,2.01265
1550,2.0694
1550,1.9944
1600,2.02829
1600,2.06363
1600,1.86532
1600,2.05578
1600,1.98117
1600,2.00473
1600,1.99491
1600,1.99295
1600,2.01455
1600,2.00473
1600,2.0656
1600,1.96546
1600,1.93208
1600,2.00473
1600,2.01455
1600,2.02044
1600,2.08523
1600,1.98509
1600,2.04989
1600,2.04204
1600,2.04793
1600,2.05774
1600,2.0224
1600,2.02044
1600,2.04596
1600,1.97331
1600,2.01062
1600,1.99884
1600,1.99491
1600,1.97528
1600,2.03811
1600,2.03418
1600,2.044
1600,1.9792
1600,1.98706
1600,1.99491
1600,2.01847
1600,1.98313
1600,1.9576
1600,2.00669
1600,1.98706
1600,1.93601
1600,2.04793
1600,2.00866
1600,1.97528
1600,1.93208
1600,1.93797
1600,1.96546
1600,1.97331
1600,2.044
1650,1.99729
1650,2.01824
1650,2.05822
1650,1.99539
1650,2.00491
1650,2.05441
1650,2.003
1650,2.00491
1650,1.9992
1650,1.94969
1650,1.95921
1650,2.0011
1650,2.0944
1650,1.99729
1650,2.01062
1650,1.98206
1650,2.03156
1650,1.904
1650,2.02585
1650,1.96302
1650,2.02776
1650,1.93636
1650,1.91352
1650,2.00491
1650,2.0011
1650,1.98777
1650,1.98396
1650,1.96302
1650,2.00681
1650,2.01443
1650,2.00681
1650,2.06393
1650,2.05441
1650,2.00491
1650,2.06393
1650,1.99348
1650,1.98206
1650,1.97635
1650,2.03728
1650,2.01062
1650,2.03728
1650,1.98016
1650,2.05822
1650,1.95921
1650,1.97254
1650,1.98206
1650,1.97635
1650,1.94017
1650,1.96112
1650,2.01252
1700,1.933
1700,1.95703
1700,2.0254
1700,2.03464
1700,1.94409
1700,1.97366
1700,2.04573
1700,1.92931
1700,2.04019
1700,1.95148
1700,2.01616
1700,1.98105
1700,2.05128
1700,1.9829
1700,1.96442
1700,2.02725
1700,1.95333
1700,2.01062
1700,2.01247
1700,1.98105
1700,2.02171
1700,1.99029
1700,1.98844
1700,1.92192
1700,1.99029
1700,1.99768
1700,2.04388
1700,2.01616
1700,1.99584
1700,2.10117
1700,1.97551
1700,2.01616
1700,2.01247
1700,1.99953
1700,2.05312
1700,2.00508
1700,1.94594
1700,2.01986
1700,2.03834
1700,2.00692
1700,2.04204
1700,1.90159
1700,1.97736
1700,1.9866
1700,1.98105
1700,1.95518
1700,1.99399
1700,2.079
1700,2.00692
1700,2.04204
1750,1.95317
1750,2.0196
1750,2.02498
1750,2.00523
1750,2.0178
1750,1.99446
1750,2.01062
1750,1.94061
1750,2.00703
1750,2.06986
1750,2.04293
1750,2.0196
1750,1.99446
1750,1.99805
1750,1.89752
1750,1.9801
1750,1.99985
1750,1.98908
1750,2.0196
1750,1.96035
1750,1.93881
1750,1.9819
1750,2.00164
1750,1.97651
1750,1.98728
1750,2.02319
1750,2.016
1750,2.03755
1750,1.9819
1750,2.016
1750,2.02678
1750,1.98728
1750,2.05729
1750,1.95676
1750,2.05011
1750,2.03755
1750,2.0196
1750,2.01421
1750,1.98908
1750,1.95138
1750,2.0196
1750,1.97831
1750,1.96753
1750,1.98908
1750,1.96394
1750,2.02319
1750,1.94779
1750,1.9819
1750,1.96753
1750,1.93343
1800,2.01586
1800,2.00364
1800,2.01586
1800,1.99666
1800,1.96873
1800,2.03331
1800,2.01236
1800,2.01236
1800,2.00713
1800,1.98269
1800,2.02633
1800,1.99491
1800,2.00189
1800,1.98095
1800,2.0368
1800,1.97222
1800,1.93557
1800,1.93382
1800,2.01236
1800,2.02284
1800,1.99491
1800,2.00189
1800,2.00538
1800,1.9984
1800,2.00189
1800,1.95128
1800,2.00713
1800,1.96524
1800,1.99666
1800,2.00189
1800,2.02458
1800,1.97746
1800,2.00364
1800,1.93382
1800,2.0176
1800,1.95477
1800,1.96175
1800,1.98444
1800,1.99317
1800,2.00887
1800,2.02982
1800,1.98095
1800,1.98968
1800,1.96
1800,2.04902
1800,1.98095
1800,2.02633
1800,2.02633
1800,2.01935
1800,2.03331
1850,1.95967
1850,2.01062
1850,1.95967
1850,2.06156
1850,2.03439
1850,1.95458
1850,2.031
1850,1.90533
1850,1.95798
1850,2.06496
1850,2.03949
1850,2.02081
1850,2.06666
1850,1.97326
1850,2.01911
1850,2.00552
1850,2.04798
1850,1.95288
1850,1.99534
1850,1.98685
1850,1.97835
1850,1.98854
1850,2.0327
1850,2.01741
1850,1.96137
1850,2.0293
1850,2.03439
1850,2.0259
1850,1.96307
1850,1.95288
1850,1.98515
1850,2.03779
1850,1.98515
1850,1.99364
1850,2.01062
1850,1.97326
1850,2.031
1850,2.05307
1850,2.01571
1850,1.9342
1850,2.07685
1850,2.06156
1850,1.96477
1850,2.00043
1850,1.99024
1850,1.9376
1850,1.94099
1850,2.0259
1850,2.01911
1850,2.0242
1900,2.01889
1900,2.03542
1900,1.99078
1900,1.97755
1900,1.95936
1900,2.03707
1900,1.96432
1900,2.01558
1900,2.04204
1900,2.01393
1900,1.99408
1900,1.9759
1900,2.0255
1900,1.9759
1900,2.03542
1900,2.03542
1900,2.07676
1900,1.99243
1900,1.91306
1900,1.97755
1900,1.9792
