n,int
900,0.210469
900,0.18
900,0.203906
900,0.200625
900,0.191719
900,0.201563
900,0.197344
900,0.192656
900,0.199219
900,0.208594
900,0.203906
900,0.201094
900,0.202969
900,0.204844
900,0.215156
900,0.191719
900,0.197344
900,0.201563
900,0.186563
900,0.212813
900,0.215625
900,0.203906
900,0.1875
900,0.198281
900,0.217031
900,0.198281
900,0.202969
900,0.203906
900,0.212344
900,0.19875
900,0.199687
900,0.202969
900,0.207656
900,0.203437
900,0.204844
900,0.191719
900,0.217969
900,0.188438
900,0.201563
900,0.202969
900,0.192187
900,0.198281
900,0.194531
900,0.201094
900,0.207656
900,0.202969
900,0.191719
900,0.200625
950,0.187401
950,0.187401
950,0.193174
950,0.197615
950,0.198059
950,0.193618
950,0.200724
950,0.194062
950,0.198947
950,0.189178
950,0.210493
950,0.204276
950,0.201612
950,0.206053
950,0.202056
950,0.197171
950,0.198947
950,0.206941
950,0.198947
950,0.199391
950,0.199391
950,0.196283
950,0.197615
950,0.202056
950,0.196727
950,0.208273
950,0.194062
950,0.194951
950,0.197615
950,0.204276
950,0.189178
950,0.204276
950,0.200724
950,0.194951
950,0.200724
950,0.194062
950,0.198503
950,0.195395
950,0.207385
950,0.2025
950,0.2025
950,0.194507
950,0.202944
950,0.196283
950,0.199836
950,0.198947
950,0.2025
950,0.202944
950,0.198947
950,0.207385
1000,0.210938
1000,0.202078
1000,0.199125
1000,0.20925
1000,0.189
1000,0.192797
1000,0.215578
1000,0.210094
1000,0.191109
1000,0.213469
1000,0.219375
1000,0.19575
1000,0.211781
1000,0.203344
1000,0.197438
1000,0.206297
1000,0.197859
1000,0.203766
1000,0.193219
1000,0.193641
1000,0.201656
1000,0.205875
1000,0.206297
1000,0.205453
1000,0.203766
1000,0.194484
1000,0.197438
1000,0.189
1000,0.197438
1000,0.210516
1000,0.194062
1000,0.209672
1000,0.205031
1000,0.207562
1000,0.206297
1000,0.209672
1000,0.199547
1000,0.199969
1000,0.214734
1000,0.196172
1000,0.191953
1000,0.186469
1000,0.203766
1000,0.194906
1000,0.190266
1000,0.202922
1000,0.193641
1000,0.212625
1000,0.19575
1000,0.188156
1050,0.204107
1050,0.207321
1050,0.204911
1050,0.198482
1050,0.204107
1050,0.191652
1050,0.201295
1050,0.194866
1050,0.188839
1050,0.19125
1050,0.19808
1050,0.19808
1050,0.211339
1050,0.201295
1050,0.197277
1050,0.208125
1050,0.205714
1050,0.203705
1050,0.204509
1050,0.203304
1050,0.207321
1050,0.200893
1050,0.201696
1050,0.195268
1050,0.203705
1050,0.207321
1050,0.204509
1050,0.210134
1050,0.205313
1050,0.197277
1050,0.19808
1050,0.186429
1050,0.208929
1050,0.204509
1050,0.206116
1050,0.196875
1050,0.204911
1050,0.209732
1050,0.204911
1050,0.211741
1050,0.205313
1050,0.205313
1050,0.193259
1050,0.202902
1050,0.206518
1050,0.196875
1050,0.191652
1050,0.193259
1050,0.181205
1050,0.202098
1100,0.190611
1100,0.201733
1100,0.194446
1100,0.209787
1100,0.204034
1100,0.19598
1100,0.190994
1100,0.207486
1100,0.203651
1100,0.193295
1100,0.197131
1100,0.197131
1100,0.199432
1100,0.197131
1100,0.211705
1100,0.199432
1100,0.200966
1100,0.205185
1100,0.192145
1100,0.199815
1100,0.207486
1100,0.206719
1100,0.208253
1100,0.206335
1100,0.201349
1100,0.204801
1100,0.206335
1100,0.208636
1100,0.200582
1100,0.202884
1100,0.19483
1100,0.197898
1100,0.207869
1100,0.203651
1100,0.197898
1100,0.19598
1100,0.193295
1100,0.188693
1100,0.196747
1100,0.210938
1100,0.207486
1100,0.197514
1100,0.200582
1100,0.2025
1100,0.195597
1100,0.194062
1100,0.200582
1100,0.200582
1100,0.214773
1100,0.194446
1150,0.202133
1150,0.19553
1150,0.206902
1150,0.195897
1150,0.197364
1150,0.199932
1150,0.203601
1150,0.201766
1150,0.204701
1150,0.212772
1150,0.191861
1150,0.210938
1150,0.204701
1150,0.199565
1150,0.203967
1150,0.197364
1150,0.205068
1150,0.200666
1150,0.18966
1150,0.184891
1150,0.202867
1150,0.197364
1150,0.187459
1150,0.198832
1150,0.198832
1150,0.198832
1150,0.197364
1150,0.201033
1150,0.190394
1150,0.202133
1150,0.210571
1150,0.201766
1150,0.200666
1150,0.211671
1150,0.19663
1150,0.2025
1150,0.194796
1150,0.195163
1150,0.195163
1150,0.201033
1150,0.191495
1150,0.187459
1150,0.207269
1150,0.195897
1150,0.187826
1150,0.187826
1150,0.202133
1150,0.202867
1150,0.207636
1150,0.205435
1200,0.202852
1200,0.203203
1200,0.207422
1200,0.19582
1200,0.20918
1200,0.199336
1200,0.19793
1200,0.190195
1200,0.192656
1200,0.204258
1200,0.205664
1200,0.183164
1200,0.193359
1200,0.189141
1200,0.208125
1200,0.201094
1200,0.203906
1200,0.203555
1200,0.19793
1200,0.195469
1200,0.196875
1200,0.197578
1200,0.199336
1200,0.195469
1200,0.194766
1200,0.203203
1200,0.19582
1200,0.207773
1200,0.19793
1200,0.188789
1200,0.201094
1200,0.205664
1200,0.206367
1200,0.196875
1200,0.195469
1200,0.210586
1200,0.202852
1200,0.193008
1200,0.201797
1200,0.199336
1200,0.202852
1200,0.203555
1200,0.199336
1200,0.200039
1200,0.187383
1200,0.206719
1200,0.187734
1200,0.198633
1200,0.196172
1200,0.191602
1250,0.201488
1250,0.196087
1250,0.20385
1250,0.202838
1250,0.200813
1250,0.1998
1250,0.202162
1250,0.202162
1250,0.214313
1250,0.2052
1250,0.195412
1250,0.1971
1250,0.197775
1250,0.208237
1250,0.200137
1250,0.2025
1250,0.204187
1250,0.203175
1250,0.204525
1250,0.196762
1250,0.2025
1250,0.1971
1250,0.196762
1250,0.192712
1250,0.190688
1250,0.201488
1250,0.212287
1250,0.198788
1250,0.201825
1250,0.197775
1250,0.199125
1250,0.195075
1250,0.204187
1250,0.2052
1250,0.193725
1250,0.197775
1250,0.193387
1250,0.194062
1250,0.194738
1250,0.205538
1250,0.199462
1250,0.200137
1250,0.198112
1250,0.210938
1250,0.19845
1250,0.203175
1250,0.20385
1250,0.202162
1250,0.19035
1250,0.1971
1300,0.205421
1300,0.20899
1300,0.196334
1300,0.206719
1300,0.204123
1300,0.197632
1300,0.2025
1300,0.200553
1300,0.200228
1300,0.193413
1300,0.207043
1300,0.203798
1300,0.195036
1300,0.199255
1300,0.197957
1300,0.194387
1300,0.194712
1300,0.200228
1300,0.193413
1300,0.194387
1300,0.197632
1300,0.18887
1300,0.19244
1300,0.195361
1300,0.201851
1300,0.198606
1300,0.203149
1300,0.215481
1300,0.198606
1300,0.192764
1300,0.193089
1300,0.194712
1300,0.189844
1300,0.197632
1300,0.201202
1300,0.205745
1300,0.197308
1300,0.19601
1300,0.211262
1300,0.203474
1300,0.20899
1300,0.199255
1300,0.194712
1300,0.2025
1300,0.197308
1300,0.193413
1300,0.200553
1300,0.213858
1300,0.201851
1300,0.198281
1350,0.205937
1350,0.202813
1350,0.202813
1350,0.21125
1350,0.186563
1350,0.204687
1350,0.182188
1350,0.182813
1350,0.205937
1350,0.195312
1350,0.204375
1350,0.20375
1350,0.203437
1350,0.207187
1350,0.202188
1350,0.195937
1350,0.19375
1350,0.198125
1350,0.19875
1350,0.206875
1350,0.196875
1350,0.201875
1350,0.208125
1350,0.202188
1350,0.199375
1350,0.199063
1350,0.207812
1350,0.197187
1350,0.188125
1350,0.202188
1350,0.188438
1350,0.205313
1350,0.197187
1350,0.195937
1350,0.20625
1350,0.186563
1350,0.189688
1350,0.20375
1350,0.19125
1350,0.196563
1350,0.208437
1350,0.19875
1350,0.203437
1350,0.197813
1350,0.200313
1350,0.197813
1350,0.192187
1350,0.204063
1350,0.199063
1350,0.204375
1400,0.204609
1400,0.196775
1400,0.203103
1400,0.207924
1400,0.197076
1400,0.197679
1400,0.200089
1400,0.209431
1400,0.207321
1400,0.212444
1400,0.197076
1400,0.187132
1400,0.209431
1400,0.193158
1400,0.209129
1400,0.205212
1400,0.204007
1400,0.197377
1400,0.193158
1400,0.202199
1400,0.201295
1400,0.192857
1400,0.199487
1400,0.19346
1400,0.194364
1400,0.18894
1400,0.197377
1400,0.193761
1400,0.201596
1400,0.190446
1400,0.200391
1400,0.200391
1400,0.208828
1400,0.202199
1400,0.206417
1400,0.201295
1400,0.192556
1400,0.2025
1400,0.197076
1400,0.203705
1400,0.194665
1400,0.207623
1400,0.184721
1400,0.204007
1400,0.202801
1400,0.189542
1400,0.199487
1400,0.195871
1400,0.196775
1400,0.193761
1450,0.203082
1450,0.182425
1450,0.192899
1450,0.209192
1450,0.1993
1450,0.200172
1450,0.1993
1450,0.203955
1450,0.1993
1450,0.207155
1450,0.195808
1450,0.204828
1450,0.201336
1450,0.195517
1450,0.202791
1450,0.204246
1450,0.195517
1450,0.203082
1450,0.198718
1450,0.189698
1450,0.206282
1450,0.205409
1450,0.194353
1450,0.216756
1450,0.206864
1450,0.204246
1450,0.204537
1450,0.203373
1450,0.210356
1450,0.191735
1450,0.198718
1450,0.196681
1450,0.196681
1450,0.195517
1450,0.197263
1450,0.212392
1450,0.200172
1450,0.207737
1450,0.197845
1450,0.203082
1450,0.197845
1450,0.197263
1450,0.192899
1450,0.2025
1450,0.196972
1450,0.201918
1450,0.196099
1450,0.201627
1450,0.192608
1450,0.196681
1500,0.199125
1500,0.201094
1500,0.205313
1500,0.20475
1500,0.205313
1500,0.203063
1500,0.202781
1500,0.196313
1500,0.198281
1500,0.205031
1500,0.212063
1500,0.204469
1500,0.198844
1500,0.20025
1500,0.206437
1500,0.207281
1500,0.1935
1500,0.202781
1500,0.196875
1500,0.197438
1500,0.196031
1500,0.203063
1500,0.200813
1500,0.197719
1500,0.209531
1500,0.198844
1500,0.196313
1500,0.203063
1500,0.205031
1500,0.205594
1500,0.203906
1500,0.203625
1500,0.192937
1500,0.206156
1500,0.196875
1500,0.19125
1500,0.214875
1500,0.202219
1500,0.203344
1500,0.191812
1500,0.193781
1500,0.204469
1500,0.208969
1500,0.201938
1500,0.204469
1500,0.199406
1500,0.203344
1500,0.208125
1500,0.191531
1500,0.190688
1550,0.204133
1550,0.191341
1550,0.191613
1550,0.205494
1550,0.198962
1550,0.196784
1550,0.197873
1550,0.204677
1550,0.203589
1550,0.204405
1550,0.208216
1550,0.198962
1550,0.197601
1550,0.201139
1550,0.198145
1550,0.207127
1550,0.191613
1550,0.204405
1550,0.200867
1550,0.203589
1550,0.201411
1550,0.200867
1550,0.19624
1550,0.198417
1550,0.197601
1550,0.18998
1550,0.198417
1550,0.204677
1550,0.189708
1550,0.206583
1550,0.195151
1550,0.205766
1550,0.195968
1550,0.204677
1550,0.198417
1550,0.199506
1550,0.197329
1550,0.204405
1550,0.195968
1550,0.206583
1550,0.198417
1550,0.202228
1550,0.20005
1550,0.199234
1550,0.198417
1550,0.196784
1550,0.202228
1550,0.204677
1550,0.201683
1550,0.199778
1600,0.191689
1600,0.19749
1600,0.200918
1600,0.203818
1600,0.195381
1600,0.203291
1600,0.195117
1600,0.200654
1600,0.19459
1600,0.205664
1600,0.1996
1600,0.198281
1600,0.194854
1600,0.206191
1600,0.199072
1600,0.204082
1600,0.200127
1600,0.191953
1600,0.193799
1600,0.195117
1600,0.203555
1600,0.199072
1600,0.203027
1600,0.199336
1600,0.201709
1600,0.200654
1600,0.198545
1600,0.203555
1600,0.200127
1600,0.18457
1600,0.199336
1600,0.2054
1600,0.193799
1600,0.18958
1600,0.1996
1600,0.19459
1600,0.202236
1600,0.203027
1600,0.200127
1600,0.196699
1600,0.208301
1600,0.195117
1600,0.193535
1600,0.201709
1600,0.197227
1600,0.204873
1600,0.211465
1600,0.200918
1600,0.195117
1600,0.200127
1650,0.203778
1650,0.203523
1650,0.201733
1650,0.2025
1650,0.195597
1650,0.19892
1650,0.19892
1650,0.193295
1650,0.198153
1650,0.202244
1650,0.19892
1650,0.205568
1650,0.207614
1650,0.199176
1650,0.215284
1650,0.201733
1650,0.208381
1650,0.210426
1650,0.20071
1650,0.206847
1650,0.19483
1650,0.206335
1650,0.202756
1650,0.200455
1650,0.195852
1650,0.190227
1650,0.205057
1650,0.208381
1650,0.195597
1650,0.208381
1650,0.206335
1650,0.190483
1650,0.189972
1650,0.199176
1650,0.197898
1650,0.197898
1650,0.205057
1650,0.199943
1650,0.194062
1650,0.195085
1650,0.205568
1650,0.194318
1650,0.205057
1650,0.202244
1650,0.195852
1650,0.187926
1650,0.203778
1650,0.193551
1650,0.196875
1650,0.194574
1700,0.193814
1700,0.186618
1700,0.199522
1700,0.194062
1700,0.197537
1700,0.204982
1700,0.202748
1700,0.201259
1700,0.202996
1700,0.201756
1700,0.198033
1700,0.213915
1700,0.207711
1700,0.197785
1700,0.199026
1700,0.202004
1700,0.204982
1700,0.202252
1700,0.203493
1700,0.195303
1700,0.206471
1700,0.204982
1700,0.201756
1700,0.205726
1700,0.198778
1700,0.205974
1700,0.202004
1700,0.199522
1700,0.200267
1700,0.201507
1700,0.198033
1700,0.201756
1700,0.195055
1700,0.2025
1700,0.204982
1700,0.207711
1700,0.202748
1700,0.207463
1700,0.197785
1700,0.196296
1700,0.209449
1700,0.196792
1700,0.198778
1700,0.202996
1700,0.200018
1700,0.1958
1700,0.199274
1700,0.193814
1700,0.205478
1700,0.200267
1750,0.19792
1750,0.199366
1750,0.19575
1750,0.192134
1750,0.192134
1750,0.201536
1750,0.191652
1750,0.207321
1750,0.202259
1750,0.198884
1750,0.198402
1750,0.200089
1750,0.195268
1750,0.198161
1750,0.196473
1750,0.195991
1750,0.200813
1750,0.197679
1750,0.205634
1750,0.199125
1750,0.21142
1750,0.187795
1750,0.207804
1750,0.19575
1750,0.201295
1750,0.212384
1750,0.2025
1750,0.200813
1750,0.201295
1750,0.196232
1750,0.197438
1750,0.202741
1750,0.195991
1750,0.200813
1750,0.203223
1750,0.203464
1750,0.206839
1750,0.208527
1750,0.198161
1750,0.191893
1750,0.198643
1750,0.196232
1750,0.187795
1750,0.200571
1750,0.193339
1750,0.195509
1750,0.202018
1750,0.196714
1750,0.197679
1750,0.203946
1800,0.194766
1800,0.194766
1800,0.194531
1800,0.210938
1800,0.201328
1800,0.195
1800,0.204844
1800,0.201563
1800,0.203203
1800,0.207656
1800,0.198516
1800,0.202734
1800,0.216328
1800,0.200156
1800,0.199453
1800,0.200625
1800,0.202266
1800,0.199922
1800,0.19875
1800,0.2025
1800,0.203437
1800,0.202734
1800,0.195937
1800,0.203203
1800,0.192891
1800,0.197578
1800,0.200859
1800,0.205313
1800,0.195469
1800,0.203906
1800,0.194766
1800,0.206016
1800,0.200391
1800,0.208594
1800,0.210234
1800,0.201797
1800,0.20625
1800,0.192891
1800,0.199453
1800,0.199453
1800,0.198516
1800,0.204375
1800,0.204609
1800,0.204844
1800,0.199922
1800,0.199219
1800,0.202969
1800,0.199219
1800,0.208125
1800,0.202734
1850,0.185169
1850,0.199992
1850,0.20478
1850,0.202272
1850,0.204552
1850,0.200448
1850,0.202044
1850,0.202044
1850,0.195659
1850,0.206377
1850,0.205465
1850,0.192466
1850,0.201588
1850,0.200448
1850,0.202728
1850,0.202956
1850,0.206149
1850,0.198395
1850,0.20478
1850,0.196343
1850,0.199992
1850,0.203184
1850,0.197483
1850,0.200676
1850,0.199764
1850,0.195887
1850,0.196571
1850,0.207061
1850,0.205008
1850,0.202728
1850,0.198623
1850,0.197711
1850,0.192694
1850,0.206605
1850,0.209341
1850,0.201816
1850,0.199764
1850,0.193834
1850,0.201588
1850,0.202044
1850,0.200448
1850,0.199535
1850,0.198623
1850,0.193606
1850,0.199079
1850,0.207517
1850,0.194747
1850,0.197939
1850,0.199992
1850,0.199079
1900,0.202278
1900,0.196949
1900,0.200946
1900,0.202722
1900,0.195617
1900,0.202722
1900,0.208717
1900,0.202944
1900,0.202278
1900,0.200724
1900,0.199391
1900,0.195173
1900,0.207385
1900,0.199169
1900,0.20139
1900,0.200946
1900,0.196949
1900,0.194507
1900,0.20139
1900,0.202278
