n,int
4300,11.8847
4300,11.8958
4350,12.0018
4350,11.9761
4350,11.9172
4350,11.9687
4350,12.1048
4400,11.9673
4400,12.0618
4400,11.96
4400,11.9818
4400,11.9455
4450,11.9587
4450,11.9551
4450,12.0881
4450,12.16
4450,12.0449
4500,12.0711
4500,11.9573
4500,11.9893
4500,12.0782
4500,11.9396
4550,12.0123
4550,12.0334
4550,12.0721
4550,12.0193
4550,12.0088
4600,11.9722
4600,12.0591
4600,11.9965
4600,11.8887
4600,12.0557
4650,12.0705
4650,12.074
4650,11.9157
4650,12.043
4650,12.043
4700,11.9421
4700,11.7787
4700,12.0749
4700,11.9591
4700,11.983
4750,11.9175
4750,12.1297
4750,11.9646
4750,11.9175
4750,11.9781
4800,12.0033
4800,11.94
4800,12.0533
4800,12.1033
4800,11.9767
4850,11.9984
4850,12.0148
4850,12.0247
4850,11.9984
4850,12.16
4900,12.0392
4900,11.9184
4900,12.0424
4900,11.9608
4900,12
4950,12.0695
4950,12.063
4950,12.0598
4950,12.0178
4950,12.0663
5000,11.9488
5000,11.8208
5000,12.1088
5000,12.0064
5000,12.144
