n,int
2250,1.98968
2300,2.00106
2300,2.01062
2300,1.97237
2300,1.98603
2300,1.9915
2350,2.0026
2350,1.98923
2350,1.98656
2350,1.97452
2350,2.03335
2400,1.9936
2400,2.03418
2400,2.00931
2400,1.97266
2400,2.00146
2450,1.97728
2450,1.99267
2450,1.98882
2450,2.02857
2450,2.01831
2500,1.9591
2500,1.98297
2500,2.01188
2500,2.03575
2500,2.02067
2550,1.9638
2550,1.98228
2550,2.03156
2550,1.96873
2550,2.00816
2600,2.01304
2600,1.97679
2600,2.00699
2600,2.02754
2600,1.98766
2650,1.94305
2650,2.04026
2650,1.95846
2650,1.98691
2650,2.02485
2700,2.03505
2700,1.99549
2700,1.94197
2700,2.01178
2700,2.03505
2750,1.96949
2750,1.97292
2750,1.97749
2750,1.99577
2750,1.99577
2800,1.94779
2800,2.04091
2800,1.99379
2800,1.99716
2800,1.97472
2850,1.94779
2850,2.01062
2850,2.04369
2850,1.99739
2850,1.97975
2900,1.97162
2900,2.00304
2900,2.02362
2900,2.00087
2900,1.98679
2950,2.02233
2950,1.9808
2950,2.0202
2950,2.01168
2950,1.97122
3000,2.09649
3000,1.99177
3000,2.01271
3000,1.99701
3000,1.9813
3050,2.0065
3050,2.00238
3050,2.05182
3050,2.01371
3050,1.98693
3100,1.94779
3100,1.96806
3100,1.96603
3100,2.01163
3100,2.00454
3150,1.99765
3150,2.00663
3150,1.92984
3150,2.00264
3150,2.0176
3200,1.99687
3200,2.05382
3200,1.96153
3200,2.04302
3200,2.01847
3250,2.03769
3250,1.99612
3250,1.96615
3250,1.98259
3250,1.98645
3300,1.97064
3300,1.95255
3300,1.96207
3300,2.03347
3300,2.03347
3350,2.00968
3350,2.03313
3350,1.99937
3350,2.00499
3350,1.98249
3400,1.93208
3400,2.006
3400,2.03187
3400,2.01801
3400,1.9866
3450,1.98876
3450,2.00425
3450,1.94506
3450,1.95052
3450,1.97055
3500,2.03934
3500,2.00882
3500,1.95856
3500,1.98908
3500,2.02767
3550,1.97611
3550,2.03186
3550,2.01416
3550,1.99204
3550,2.00796
3600,2.00102
3600,1.97309
3600,2.04116
3600,2.02109
3600,2.01236
3650,2.0089
3650,1.97705
3650,1.97705
3650,2.00718
3650,1.98566
3700,2.00468
3700,1.99618
3700,2.01911
3700,1.98939
3700,1.99534
3750,2.02905
3750,1.99051
3750,2.04329
3750,2.01481
3750,1.98214
3800,1.99656
3800,2.01393
3800,2.01558
3800,1.98003
3800,1.93952
3850,2.00164
3850,1.99675
3850,2.01388
3850,2.02694
3850,1.97798
3900,2.00015
3900,2.02109
3900,2.0082
3900,1.94457
3900,2.03479
3950,2.02414
3950,2.00346
3950,2.0146
3950,1.9963
3950,1.99074
4000,2.03575
4000,1.96507
4000,2.01062
4000,2.01062
4000,2.01769
4050,2.00209
4050,1.99666
4050,1.99898
4050,2.02536
4050,1.99821
4100,2.00679
4100,2.02748
4100,2.00985
4100,2.02518
4100,2.00909
4150,1.96898
4150,2.00532
4150,2.00002
4150,2.01213
4150,1.99624
4200,1.98519
4200,1.98893
4200,2.01586
4200,2.00987
4200,1.98668
4250,2.00914
4250,1.98401
4250,2.03132
4250,1.9951
4250,2.01653
4300,2.01793
4300,1.99016
4300,1.99455
4300,2.01866
4300,1.95509
4350,1.98968
4350,1.99329
4350,1.99545
4350,2.01712
4350,1.98823
4400,2.01062
4400,2.00562
4400,2.02133
4400,1.97135
4400,1.98277
4450,1.97603
4450,1.98379
4450,2.01909
4450,2.00003
4450,2.00991
4500,1.99526
4500,1.97083
4500,2.02388
4500,2.03924
4500,1.99526
4550,2.03271
4550,2.00924
4550,1.9975
4550,2.00026
4550,2.01545
4600,2.04613
4600,1.98467
4600,2.00516
4600,2.00106
4600,1.99628
4650,1.99846
4650,2.00657
4650,2.02616
4650,2.00859
4650,2.00792
4700,2.0153
4700,1.99792
4700,1.98656
4700,2.00995
4700,2.0173
4750,2.00202
4750,1.97358
4750,2.00665
4750,2.0007
4750,2.00268
4800,2.03418
4800,2.01586
4800,1.97724
4800,2.008
4800,1.96677
4850,1.99896
4850,2.01191
4850,2.00544
4850,1.99831
4850,2.0022
4900,2.02344
4900,2.00613
4900,2.00485
4900,2.02088
4900,1.9683
4950,1.98079
4950,2.0322
4950,1.99221
4950,2.00364
4950,2.00554
5000,2.01816
5000,2.03387
5000,1.95658
5000,1.98172
5000,2.00496
