n,int
450,0.784444
450,0.797778
450,0.757778
450,0.795556
450,0.793333
450,0.777778
450,0.793333
450,0.795556
450,0.782222
450,0.788889
450,0.784444
450,0.777778
500,0.794
500,0.794
500,0.778
500,0.776
500,0.792
500,0.794
500,0.774
500,0.786
500,0.804
500,0.79
500,0.81
500,0.808
500,0.802
500,0.784
500,0.786
500,0.77
500,0.796
500,0.78
500,0.786
500,0.768
500,0.812
500,0.78
500,0.778
500,0.796
500,0.766
500,0.778
500,0.778
500,0.786
500,0.802
500,0.784
500,0.804
500,0.79
500,0.812
500,0.814
500,0.788
500,0.778
500,0.78
500,0.76
500,0.79
500,0.796
500,0.814
500,0.768
500,0.772
500,0.77
500,0.798
500,0.798
500,0.768
500,0.808
500,0.798
500,0.754
550,0.807273
550,0.723636
550,0.8
550,0.76
550,0.761818
550,0.761818
550,0.776364
550,0.805455
550,0.798182
550,0.758182
550,0.770909
550,0.792727
550,0.787273
550,0.816364
550,0.783636
550,0.763636
550,0.803636
550,0.794545
550,0.810909
550,0.807273
550,0.8
550,0.807273
550,0.8
550,0.810909
550,0.763636
550,0.8
550,0.781818
550,0.796364
550,0.78
550,0.796364
550,0.794545
550,0.827273
550,0.796364
550,0.821818
550,0.78
550,0.769091
550,0.763636
550,0.832727
550,0.78
550,0.818182
550,0.781818
550,0.810909
550,0.832727
550,0.774545
550,0.769091
550,0.778182
550,0.770909
550,0.78
550,0.823636
550,0.794545
600,0.755
600,0.778333
600,0.791667
600,0.776667
600,0.785
600,0.771667
600,0.805
600,0.791667
600,0.781667
600,0.78
600,0.756667
600,0.778333
600,0.793333
600,0.786667
600,0.77
600,0.8
600,0.785
600,0.8
600,0.761667
600,0.773333
600,0.775
600,0.796667
600,0.798333
600,0.788333
600,0.79
600,0.76
600,0.773333
600,0.788333
600,0.793333
600,0.805
600,0.793333
600,0.77
600,0.803333
600,0.756667
600,0.791667
600,0.786667
600,0.795
600,0.803333
600,0.783333
600,0.783333
600,0.78
600,0.79
600,0.803333
600,0.786667
600,0.771667
600,0.785
600,0.78
600,0.78
600,0.751667
600,0.801667
650,0.750769
650,0.764615
650,0.744615
650,0.764615
650,0.784615
650,0.792308
650,0.78
650,0.786154
650,0.772308
650,0.787692
650,0.773846
650,0.793846
650,0.789231
650,0.78
650,0.784615
650,0.770769
650,0.786154
650,0.758462
650,0.787692
650,0.778462
650,0.809231
650,0.798462
650,0.761538
650,0.783077
650,0.793846
650,0.792308
650,0.772308
650,0.801538
650,0.804615
650,0.793846
650,0.8
650,0.776923
650,0.801538
650,0.804615
650,0.804615
650,0.781538
650,0.786154
650,0.801538
650,0.749231
650,0.783077
650,0.807692
650,0.804615
650,0.8
650,0.76
650,0.787692
650,0.803077
650,0.767692
650,0.787692
650,0.783077
650,0.776923
700,0.772857
700,0.764286
700,0.788571
700,0.755714
700,0.8
700,0.787143
700,0.798571
700,0.804286
700,0.767143
700,0.768571
700,0.79
700,0.785714
700,0.777143
700,0.768571
700,0.808571
700,0.797143
700,0.801429
700,0.772857
700,0.777143
700,0.774286
700,0.762857
700,0.812857
700,0.767143
700,0.757143
700,0.787143
700,0.804286
700,0.782857
700,0.768571
700,0.764286
700,0.787143
700,0.778571
700,0.778571
700,0.787143
700,0.78
700,0.795714
700,0.8
700,0.787143
700,0.765714
700,0.768571
700,0.762857
700,0.79
700,0.798571
700,0.777143
700,0.811429
700,0.782857
700,0.801429
700,0.802857
700,0.815714
700,0.752857
700,0.774286
750,0.816
750,0.773333
750,0.789333
750,0.785333
750,0.78
750,0.785333
750,0.78
750,0.777333
750,0.777333
750,0.769333
750,0.794667
750,0.774667
750,0.808
750,0.774667
750,0.810667
750,0.768
750,0.789333
750,0.778667
750,0.788
750,0.770667
750,0.786667
750,0.78
750,0.781333
750,0.773333
750,0.814667
750,0.776
750,0.805333
750,0.785333
750,0.776
750,0.778667
750,0.789333
750,0.765333
750,0.802667
750,0.797333
750,0.778667
750,0.768
750,0.78
750,0.758667
750,0.765333
750,0.782667
750,0.772
750,0.809333
750,0.781333
750,0.778667
750,0.773333
750,0.78
750,0.786667
750,0.785333
750,0.769333
750,0.793333
800,0.79625
800,0.79625
800,0.795
800,0.7925
800,0.78125
800,0.77
800,0.7925
800,0.77
800,0.805
800,0.77625
800,0.78875
800,0.78125
800,0.7675
800,0.76625
800,0.79875
800,0.78875
800,0.76375
800,0.7925
800,0.78375
800,0.78
800,0.8025
800,0.80875
800,0.7675
800,0.7875
800,0.77875
800,0.775
800,0.81125
800,0.76625
800,0.79125
800,0.78875
800,0.7825
800,0.78875
800,0.7625
800,0.785
800,0.78375
800,0.7675
800,0.77625
800,0.7675
800,0.77875
800,0.75625
800,0.78125
800,0.7925
800,0.77875
800,0.795
800,0.77375
800,0.7875
800,0.79375
800,0.79375
800,0.76125
800,0.775
850,0.776471
850,0.776471
850,0.785882
850,0.775294
850,0.808235
850,0.787059
850,0.792941
850,0.771765
850,0.734118
850,0.787059
850,0.765882
850,0.755294
850,0.791765
850,0.767059
850,0.8
850,0.78
850,0.797647
850,0.770588
850,0.783529
850,0.781176
850,0.8
850,0.802353
850,0.804706
850,0.762353
850,0.788235
850,0.781176
850,0.803529
850,0.792941
850,0.789412
850,0.804706
850,0.777647
850,0.764706
850,0.777647
850,0.749412
850,0.784706
850,0.764706
850,0.777647
850,0.790588
850,0.783529
850,0.78
850,0.803529
850,0.812941
850,0.795294
850,0.78
850,0.788235
850,0.795294
850,0.748235
850,0.787059
850,0.767059
850,0.751765
900,0.797778
900,0.772222
900,0.798889
900,0.784444
900,0.757778
900,0.76
900,0.777778
900,0.756667
900,0.772222
900,0.778889
900,0.783333
900,0.781111
900,0.792222
900,0.796667
900,0.77
900,0.79
900,0.782222
900,0.803333
900,0.781111
900,0.772222
900,0.812222
900,0.773333
900,0.784444
900,0.791111
900,0.806667
900,0.783333
900,0.764444
900,0.793333
900,0.78
900,0.775556
900,0.788889
900,0.786667
900,0.777778
900,0.77
900,0.777778
900,0.796667
900,0.794444
900,0.773333
900,0.782222
900,0.77
900,0.781111
900,0.775556
900,0.786667
900,0.804444
900,0.805556
900,0.792222
900,0.786667
900,0.786667
900,0.767778
900,0.788889
950,0.776842
950,0.78
950,0.818947
950,0.782105
950,0.795789
950,0.781053
950,0.798947
950,0.770526
950,0.769474
950,0.772632
950,0.790526
950,0.806316
950,0.793684
950,0.805263
950,0.765263
950,0.789474
950,0.810526
950,0.773684
950,0.786316
950,0.788421
950,0.772632
950,0.811579
950,0.775789
950,0.794737
950,0.809474
950,0.808421
950,0.790526
950,0.781053
950,0.769474
950,0.771579
950,0.786316
950,0.742105
950,0.774737
950,0.755789
950,0.789474
950,0.801053
950,0.806316
950,0.788421
950,0.798947
950,0.770526
950,0.764211
950,0.773684
950,0.765263
950,0.804211
950,0.792632
950,0.786316
950,0.816842
950,0.777895
950,0.766316
950,0.793684
1000,0.786
1000,0.774
1000,0.794
1000,0.784
1000,0.797
1000,0.773
1000,0.767
1000,0.764
1000,0.811
1000,0.756
1000,0.778
1000,0.8
1000,0.786
1000,0.784
1000,0.767
1000,0.78
1000,0.788
1000,0.794
1000,0.79
1000,0.801
1000,0.778
1000,0.781
1000,0.774
1000,0.8
1000,0.751
1000,0.795
1000,0.771
1000,0.786
1000,0.79
1000,0.796
1000,0.8
1000,0.795
1000,0.789
1000,0.773
1000,0.793
1000,0.799
1000,0.795
1000,0.792
1000,0.78
1000,0.791
1000,0.792
1000,0.78
1000,0.795
1000,0.794
1000,0.771
1000,0.774
1000,0.808
1000,0.77
1000,0.807
1000,0.774
1050,0.777143
1050,0.804762
1050,0.780952
1050,0.781905
1050,0.779048
1050,0.791429
1050,0.787619
1050,0.785714
1050,0.759048
1050,0.800952
1050,0.769524
1050,0.798095
1050,0.78
1050,0.78381
1050,0.787619
1050,0.799048
1050,0.782857
1050,0.767619
1050,0.791429
1050,0.793333
1050,0.765714
1050,0.769524
1050,0.804762
1050,0.785714
1050,0.786667
1050,0.789524
1050,0.789524
1050,0.780952
1050,0.787619
1050,0.78381
1050,0.80381
1050,0.8
1050,0.780952
1050,0.777143
1050,0.802857
1050,0.791429
1050,0.781905
1050,0.780952
1050,0.800952
1050,0.79619
1050,0.768571
1050,0.792381
1050,0.794286
1050,0.794286
1050,0.77619
1050,0.785714
1050,0.788571
1050,0.775238
1050,0.789524
1050,0.784762
1100,0.790909
1100,0.793636
1100,0.772727
1100,0.771818
1100,0.765455
1100,0.785455
1100,0.799091
1100,0.785455
1100,0.786364
1100,0.778182
1100,0.803636
1100,0.796364
1100,0.791818
1100,0.778182
1100,0.773636
1100,0.793636
1100,0.77
1100,0.782727
1100,0.783636
1100,0.8
1100,0.778182
1100,0.762727
1100,0.786364
1100,0.790909
1100,0.783636
1100,0.777273
1100,0.763636
1100,0.790909
1100,0.780909
1100,0.764545
1100,0.784545
1100,0.806364
1100,0.783636
1100,0.800909
1100,0.766364
1100,0.766364
1100,0.785455
1100,0.790909
1100,0.79
1100,0.809091
1100,0.791818
1100,0.773636
1100,0.796364
1100,0.798182
1100,0.78
1100,0.78
1100,0.805455
1100,0.799091
1100,0.798182
1100,0.770909
1150,0.793913
1150,0.763478
1150,0.771304
1150,0.787826
1150,0.802609
1150,0.783478
1150,0.773043
1150,0.792174
1150,0.778261
1150,0.79913
1150,0.773913
1150,0.786957
1150,0.795652
1150,0.786957
1150,0.788696
1150,0.786957
1150,0.766087
1150,0.789565
1150,0.776522
1150,0.790435
1150,0.773043
1150,0.77913
1150,0.783478
1150,0.78
1150,0.77913
1150,0.786087
1150,0.77913
1150,0.790435
1150,0.804348
1150,0.812174
1150,0.784348
1150,0.797391
1150,0.801739
1150,0.786957
1150,0.768696
1150,0.791304
1150,0.772174
1150,0.8
1150,0.778261
1150,0.794783
1150,0.804348
1150,0.77913
1150,0.784348
1150,0.781739
1150,0.768696
1150,0.778261
1150,0.775652
1150,0.769565
1150,0.79913
1150,0.794783
1200,0.7925
1200,0.780833
1200,0.771667
1200,0.775833
1200,0.7625
1200,0.763333
1200,0.816667
1200,0.7725
1200,0.788333
1200,0.779167
1200,0.773333
1200,0.785833
1200,0.780833
1200,0.795833
1200,0.770833
1200,0.7725
1200,0.765833
1200,0.798333
1200,0.758333
1200,0.804167
1200,0.784167
1200,0.793333
1200,0.788333
1200,0.783333
1200,0.783333
1200,0.791667
1200,0.79
1200,0.784167
1200,0.795833
1200,0.8025
1200,0.760833
1200,0.775833
1200,0.7875
1200,0.76
1200,0.801667
1200,0.8025
1200,0.779167
1200,0.785
1200,0.7675
1200,0.77
1200,0.758333
1200,0.781667
1200,0.784167
1200,0.775
1200,0.783333
1200,0.76
1200,0.783333
1200,0.795
1200,0.7875
1200,0.790833
1250,0.7824
1250,0.8064
1250,0.788
1250,0.8024
1250,0.7824
1250,0.7864
1250,0.7872
1250,0.7832
1250,0.7744
1250,0.7832
1250,0.7896
1250,0.7792
1250,0.7752
1250,0.8128
1250,0.8096
1250,0.7792
1250,0.7792
1250,0.7728
1250,0.7936
1250,0.7712
1250,0.7808
1250,0.7904
1250,0.7848
1250,0.796
1250,0.8016
1250,0.776
1250,0.7832
1250,0.7744
1250,0.7688
1250,0.7792
1250,0.7752
1250,0.7808
1250,0.756
1250,0.784
1250,0.7904
1250,0.7568
1250,0.776
1250,0.78
1250,0.7808
1250,0.7952
1250,0.7952
1250,0.7736
1250,0.7864
1250,0.776
1250,0.78
1250,0.8072
1250,0.7832
1250,0.7704
1250,0.7968
1250,0.8096
1300,0.780769
1300,0.814615
1300,0.786154
1300,0.792308
1300,0.796154
1300,0.786154
1300,0.776923
1300,0.788462
1300,0.786154
1300,0.793846
1300,0.773846
1300,0.772308
1300,0.801538
1300,0.764615
1300,0.775385
1300,0.8
1300,0.789231
1300,0.794615
1300,0.783846
1300,0.775385
1300,0.793846
1300,0.788462
1300,0.772308
1300,0.782308
1300,0.780769
1300,0.789231
1300,0.770769
1300,0.8
1300,0.786154
1300,0.796154
1300,0.792308
1300,0.793077
1300,0.789231
1300,0.81
1300,0.788462
1300,0.783077
1300,0.788462
1300,0.794615
1300,0.770769
1300,0.800769
1300,0.776154
1300,0.780769
1300,0.798462
1300,0.797692
1300,0.783077
1300,0.770769
1300,0.761538
1300,0.777692
1300,0.770769
1300,0.763846
1350,0.776296
1350,0.787407
1350,0.785185
1350,0.802222
1350,0.785185
1350,0.798519
1350,0.785926
1350,0.783704
1350,0.785185
1350,0.788148
1350,0.788889
1350,0.784444
1350,0.782222
1350,0.794074
1350,0.784444
1350,0.78963
1350,0.797778
1350,0.785926
1350,0.785926
1350,0.782963
1350,0.779259
1350,0.777037
1350,0.765185
1350,0.762963
1350,0.79037
1350,0.797778
1350,0.782222
1350,0.780741
1350,0.814074
1350,0.791111
1350,0.802963
1350,0.781481
1350,0.791852
1350,0.768148
1350,0.78963
1350,0.797778
1350,0.783704
1350,0.800741
1350,0.772593
1350,0.785926
1350,0.781481
1350,0.781481
1350,0.782963
1350,0.780741
1350,0.788889
1350,0.782222
1350,0.802963
1350,0.772593
1350,0.794815
1350,0.782963
1400,0.791429
1400,0.782857
1400,0.777143
1400,0.789286
1400,0.79
1400,0.772857
1400,0.803571
1400,0.777857
1400,0.797857
1400,0.794286
1400,0.777143
1400,0.779286
1400,0.777857
1400,0.787857
1400,0.793571
1400,0.804286
1400,0.787143
1400,0.786429
1400,0.767143
1400,0.761429
1400,0.79
1400,0.794286
1400,0.792857
1400,0.793571
1400,0.799286
1400,0.780714
1400,0.768571
1400,0.778571
1400,0.792143
1400,0.792143
1400,0.77
1400,0.791429
1400,0.780714
1400,0.772857
1400,0.786429
1400,0.807857
1400,0.805714
1400,0.77
1400,0.800714
1400,0.780714
1400,0.8
1400,0.793571
1400,0.772857
1400,0.785714
1400,0.790714
1400,0.786429
1400,0.776429
1400,0.776429
1400,0.782857
1400,0.779286
1450,0.761379
1450,0.814483
1450,0.770345
1450,0.782069
1450,0.80069
1450,0.767586
1450,0.776552
1450,0.784138
1450,0.773103
1450,0.767586
1450,0.782069
1450,0.783448
1450,0.787586
1450,0.797241
1450,0.791724
1450,0.795862
1450,0.788276
1450,0.766207
1450,0.793103
1450,0.784828
1450,0.793103
1450,0.795172
1450,0.795862
1450,0.801379
1450,0.752414
1450,0.771724
1450,0.781379
1450,0.797931
1450,0.771034
1450,0.769655
1450,0.774483
1450,0.795862
1450,0.756552
1450,0.804138
1450,0.795172
1450,0.792414
1450,0.771034
1450,0.782759
1450,0.775172
1450,0.793793
1450,0.782759
1450,0.783448
1450,0.790345
1450,0.786897
1450,0.771034
1450,0.789655
1450,0.783448
1450,0.78069
1450,0.78069
1450,0.782069
1500,0.806
1500,0.782667
1500,0.795333
1500,0.791333
1500,0.753333
1500,0.788667
1500,0.776
1500,0.792667
1500,0.782
1500,0.797333
1500,0.792
1500,0.78
1500,0.781333
1500,0.787333
1500,0.786667
1500,0.781333
1500,0.786667
1500,0.786
1500,0.802
1500,0.787333
1500,0.785333
1500,0.788667
1500,0.784667
1500,0.770667
1500,0.794
1500,0.772667
1500,0.780667
1500,0.791333
1500,0.792
1500,0.800667
1500,0.794
1500,0.783333
1500,0.771333
1500,0.789333
1500,0.800667
1500,0.786
1500,0.79
1500,0.794
1500,0.792
1500,0.792667
1500,0.8
1500,0.765333
1500,0.785333
1500,0.788667
1500,0.769333
1500,0.784
1500,0.800667
1500,0.798667
1500,0.784
1500,0.781333
1550,0.791613
1550,0.795484
1550,0.793548
1550,0.788387
1550,0.790968
1550,0.776774
1550,0.789032
1550,0.788387
1550,0.794194
1550,0.772903
1550,0.807742
1550,0.774839
1550,0.776774
1550,0.797419
1550,0.8
1550,0.792903
1550,0.793548
1550,0.770968
1550,0.776774
1550,0.775484
1550,0.77871
1550,0.780645
1550,0.785806
1550,0.789677
1550,0.767742
1550,0.784516
1550,0.783871
1550,0.783871
1550,0.785161
1550,0.80129
1550,0.779355
1550,0.772903
1550,0.796129
1550,0.773548
1550,0.78
1550,0.787742
1550,0.760645
1550,0.789677
1550,0.776774
1550,0.772258
1550,0.789032
1550,0.793548
1550,0.773548
1550,0.789677
1550,0.789677
1550,0.810968
1550,0.796129
1550,0.779355
1550,0.799355
1550,0.76129
1600,0.77375
1600,0.780625
1600,0.785
1600,0.78625
1600,0.7825
1600,0.783125
1600,0.785625
1600,0.786875
1600,0.77375
1600,0.78375
1600,0.784375
1600,0.77875
1600,0.771875
1600,0.793125
1600,0.759375
1600,0.808125
1600,0.776875
1600,0.77875
1600,0.775625
1600,0.784375
1600,0.77875
1600,0.788125
1600,0.778125
1600,0.776875
1600,0.774375
1600,0.7675
1600,0.78375
1600,0.799375
1600,0.778125
1600,0.7775
1600,0.775
1600,0.778125
1600,0.765625
1600,0.7725
1600,0.790625
1600,0.7825
1600,0.803125
1600,0.780625
1600,0.773125
1600,0.776875
1600,0.80125
1600,0.799375
1600,0.78875
1600,0.78375
1600,0.7925
1600,0.7925
1600,0.775
1600,0.799375
1600,0.785
1600,0.785
1650,0.782424
1650,0.776364
1650,0.79697
1650,0.770303
1650,0.786667
1650,0.78
1650,0.785455
1650,0.772121
1650,0.792121
1650,0.769697
1650,0.781212
1650,0.784848
1650,0.786061
1650,0.773939
1650,0.78303
1650,0.807273
1650,0.780606
1650,0.786061
1650,0.779394
1650,0.782424
1650,0.77697
1650,0.788485
1650,0.784242
1650,0.788485
1650,0.784242
1650,0.778182
1650,0.780606
1650,0.753939
1650,0.78303
1650,0.773333
1650,0.789697
1650,0.777576
1650,0.784242
1650,0.795152
1650,0.784242
1650,0.789091
1650,0.804242
1650,0.772727
1650,0.766061
1650,0.790909
1650,0.784242
1650,0.778182
1650,0.790909
1650,0.782424
1650,0.78
1650,0.786061
1650,0.78
1650,0.803636
1650,0.770303
1650,0.772121
1700,0.772941
1700,0.771765
1700,0.779412
1700,0.766471
1700,0.777647
1700,0.767059
1700,0.806471
1700,0.772353
1700,0.795882
1700,0.790588
1700,0.781765
1700,0.768235
1700,0.781765
1700,0.764118
1700,0.784706
1700,0.790588
1700,0.790588
1700,0.795882
1700,0.778235
1700,0.804706
1700,0.808824
1700,0.791765
1700,0.792941
1700,0.799412
1700,0.797647
1700,0.788235
1700,0.792353
1700,0.792353
1700,0.773529
1700,0.777059
1700,0.774706
1700,0.791176
1700,0.787059
1700,0.787059
1700,0.787647
1700,0.784706
1700,0.791176
1700,0.768824
1700,0.79
1700,0.778824
1700,0.785294
1700,0.773529
1700,0.783529
1700,0.79
1700,0.785882
1700,0.799412
1700,0.772941
1700,0.797647
1700,0.797647
1700,0.798824
1750,0.781143
1750,0.781143
1750,0.794286
1750,0.793143
1750,0.790857
1750,0.788571
1750,0.798857
1750,0.768571
1750,0.793714
1750,0.811429
1750,0.785714
1750,0.790286
1750,0.796
1750,0.787429
1750,0.774857
1750,0.780571
1750,0.768
1750,0.794286
1750,0.782286
1750,0.802286
1750,0.778286
1750,0.788
1750,0.805714
1750,0.783429
1750,0.813143
1750,0.789143
1750,0.788571
1750,0.782286
1750,0.776571
1750,0.794286
1750,0.798857
1750,0.770857
1750,0.792
1750,0.797714
1750,0.760571
1750,0.798286
1750,0.786286
1750,0.804
1750,0.807429
1750,0.751429
1750,0.788571
1750,0.790286
1750,0.759429
1750,0.782286
1750,0.793143
1750,0.785143
1750,0.800571
1750,0.776571
1750,0.772
1750,0.782286
1800,0.781667
1800,0.776111
1800,0.786111
1800,0.780556
1800,0.786111
1800,0.791667
1800,0.787778
1800,0.783889
1800,0.784444
1800,0.783333
1800,0.764444
1800,0.795556
1800,0.784444
1800,0.808333
1800,0.778333
1800,0.785
1800,0.785556
1800,0.791667
1800,0.791667
1800,0.793333
1800,0.792778
1800,0.773889
1800,0.775556
1800,0.79
1800,0.779444
1800,0.796667
1800,0.77
1800,0.796667
1800,0.775556
1800,0.784444
1800,0.794444
1800,0.780556
1800,0.785
1800,0.781111
1800,0.769444
1800,0.782778
1800,0.783889
1800,0.780556
1800,0.782222
1800,0.783889
1800,0.798333
1800,0.790556
1800,0.795556
1800,0.778333
1800,0.789444
1800,0.791111
1800,0.781667
1800,0.775556
1800,0.785556
1800,0.788889
1850,0.786486
1850,0.780541
1850,0.789189
1850,0.793514
1850,0.775676
1850,0.78973
1850,0.789189
1850,0.771351
1850,0.796216
1850,0.785946
1850,0.78973
1850,0.774054
1850,0.784324
1850,0.776757
1850,0.800541
1850,0.787027
1850,0.797297
1850,0.764324
1850,0.772973
1850,0.780541
1850,0.795676
1850,0.780541
1850,0.776757
1850,0.777838
1850,0.789189
1850,0.785405
1850,0.788108
1850,0.780541
1850,0.789189
1850,0.78
1850,0.799459
1850,0.781622
1850,0.783243
1850,0.8
1850,0.791892
1850,0.774595
1850,0.789189
1850,0.795135
1850,0.796757
1850,0.781622
1850,0.788649
1850,0.794054
1850,0.777297
1850,0.765405
1850,0.761622
1850,0.778378
1850,0.782703
1850,0.771351
1850,0.783243
1850,0.782162
1900,0.785263
1900,0.786842
1900,0.789474
1900,0.771053
1900,0.790526
1900,0.778947
1900,0.782632
1900,0.783158
1900,0.793684
1900,0.777895
1900,0.801579
1900,0.777368
1900,0.794211
1900,0.792105
1900,0.796842
1900,0.794211
1900,0.769474
1900,0.813684
1900,0.775789
1900,0.787895
1900,0.786842
1900,0.798947
1900,0.772632
1900,0.787368
1900,0.772632
1900,0.790526
1900,0.784211
1900,0.795263
1900,0.791053
1900,0.788947
1900,0.782632
1900,0.777895
1900,0.777895
1900,0.797895
1900,0.811579
1900,0.782105
1900,0.797895
1900,0.79
1900,0.791579
1900,0.775789
1900,0.784211
1900,0.776842
1900,0.791579
1900,0.778421
1900,0.784211
1900,0.780526
1900,0.788421
1900,0.795789
1900,0.777895
1900,0.795789
1950,0.787179
1950,0.767692
1950,0.781538
1950,0.78
1950,0.811282
1950,0.791282
1950,0.793846
1950,0.791795
1950,0.76359
1950,0.781538
1950,0.785128
1950,0.778462
1950,0.781538
1950,0.788205
1950,0.791282
1950,0.791282
1950,0.792308
1950,0.785128
1950,0.773846
1950,0.781026
1950,0.772308
1950,0.774359
1950,0.794359
1950,0.780513
1950,0.777949
1950,0.785641
1950,0.78
1950,0.787179
1950,0.785641
1950,0.794359
1950,0.799487
1950,0.782564
